"","Cliente_Id","Sexo","Estrato","Grupo_valor","Rango_ingresos_acum","Nivel_estudio","Estado_civil","Departamento","Edad","Hijos","Franquicia","canal","origen","Monto_transado","Reclamos","cnt_trx_201706","cnt_trx_201707","cnt_trx_201708","cnt_trx_201709","cnt_trx_201710","cnt_trx_201711","cnt_trx_201712","cnt_trx_201801","cnt_trx_201802","cnt_trx_201803","cnt_trx_201804","cnt_trx_201805","cnt_trx_201806","cnt_trx_201807","cnt_trx_201808","cnt_trx_201809","cnt_trx_201810","cnt_trx_201811","cnt_trx_201812","cnt_trx_201901","cnt_trx_201902","cnt_trx_201903","cnt_trx_201904","cnt_trx_201905","cnt_trx_201906","Total_trx","Grupo_cluster"
"728",14316259,"F",6,"Alto",25500000,"Especializacion","CASADO","ANTIOQUIA",33,"0","VISA","P","Internacional",25166067,3,2,5,4,1,2,7,2,1,1,2,1,1,1,4,3,2,3,5,3,8,6,3,7,5,5,84,1
"729",42557457,"F",6,"Alto",24000000,"Especializacion","SOLTERO","ANTIOQUIA",33,"0","VISA","P","Internacional",17536471,3,2,2,6,5,0,3,2,3,0,0,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,33,1
"730",48292016,"F",4,"Alto",22500000,"Maestria","CASADO","BOGOTA D.C.",33,"0","AMEX","I","Nacional",81384295,2,2,1,9,7,4,1,3,0,3,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,37,3
"731",13931076,"F",4,"Alto",19500000,"Pregrado","SOLTERO","BOGOTA D.C.",33,"0","VISA","I","Nacional",7932965,2,4,3,1,0,3,4,5,4,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,31,2
"732",12623647,"F",5,"Alto",16500000,"Pregrado","CASADO","BOGOTA D.C.",33,"0","VISA","I","Nacional",2789751,2,1,2,7,4,10,4,8,1,2,2,2,5,20,16,7,0,0,0,0,0,0,0,0,1,3,95,2
"733",11783642,"M",6,"Alto",12000000,"Especializacion","SOLTERO","ANTIOQUIA",33,"0","VISA","P","Internacional",18003847,3,1,2,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,12,2
"734",15584515,"M",4,"Alto",9000000,"Maestria","CASADO","BOGOTA D.C.",33,"0","VISA","P","Nacional",16201933,2,5,3,19,5,12,0,14,6,0,0,0,0,0,2,3,0,19,1,0,0,0,0,3,0,1,93,2
"735",1069842,"M",6,"Alto",7500000,"Especializacion","SOLTERO","ANTIOQUIA",33,"0","VISA","P","Internacional",2695759,3,1,16,6,5,7,7,20,22,8,4,13,21,23,2,15,65,51,4,2,0,0,17,1,0,0,310,2
"736",11800608,"F",6,"Alto",7500000,"Especializacion","SOLTERO","ANTIOQUIA",33,"0","VISA","P","Internacional",12243447,3,10,15,3,0,0,0,0,0,2,6,10,9,3,7,9,4,6,6,7,5,3,2,5,3,1,116,2
"737",12278310,"M",6,"Alto",5850000,"Especializacion","UNION LIBRE","ANTIOQUIA",33,"1","VISA","P","Internacional",1883041,3,8,4,8,3,8,1,0,0,0,0,0,0,6,2,1,0,0,9,1,0,2,0,3,2,0,58,2
"738",22430577,"M",6,"Alto",4500000,"Maestria","SOLTERO","BOGOTA D.C.",33,"0","AMEX","I","Nacional",543830,2,4,2,8,15,0,11,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2
"739",27885236,"F",4,"Alto",3600000,"Maestria","UNION LIBRE","BOGOTA D.C.",33,"2","AMEX","I","Nacional",2953731,2,4,10,3,3,8,3,0,10,1,14,14,10,4,7,3,7,3,2,2,6,4,13,6,15,6,158,2
"740",14385429,"M",4,"Alto",3600000,"Pregrado","SOLTERO","BOGOTA D.C.",33,"0","AMEX","I","Nacional",10832533,2,4,14,13,16,20,20,18,17,9,22,31,32,55,8,13,13,16,15,10,8,7,19,20,13,16,429,2
"741",30278291,"M",4,"Medio",3000000,"Especializacion","CASADO","VALLE DEL CAUCA",33,"1","VISA","P","Nacional",6499515,3,3,6,1,7,18,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2
"742",30165136,"F",6,"Alto",49500000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","VISA","P","Internacional",25479238,3,4,7,1,9,5,10,4,6,5,9,0,1,0,5,0,15,13,10,1,5,9,38,1,12,7,177,1
"743",1939089,"F",5,"Alto",36000000,"Pregrado","CASADO","BOGOTA D.C.",32,"0","VISA","I","Nacional",22309572,2,2,1,1,2,0,1,0,1,2,2,0,0,2,1,2,1,4,1,3,1,0,2,0,1,0,30,1
"744",1842309,"F",4,"Alto",33000000,"Maestria","CASADO","BOGOTA D.C.",32,"0","AMEX","I","Nacional",71030268,2,3,18,16,8,25,8,11,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,3
"745",1274353,"M",6,"Alto",31500000,"Maestria","CASADO","ANTIOQUIA",32,"0","AMEX","P","Internacional",98368356,3,11,24,15,20,7,0,11,0,0,6,8,7,0,0,0,1,0,13,2,10,45,24,0,29,58,291,3
"746",14812660,"M",6,"Alto",30000000,"Especializacion","CASADO","ANTIOQUIA",32,"0","VISA","P","Internacional",28376765,3,2,2,1,0,3,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
"747",4946308,"F",5,"Alto",25500000,"Especializacion","SOLTERO","BOGOTA D.C.",32,"0","VISA","P","Nacional",12302194,2,1,3,5,4,3,8,4,8,4,13,12,7,8,9,8,2,8,2,3,1,11,3,3,5,5,140,1
"748",14474215,"M",5,"Alto",22500000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","VISA","P","Internacional",10007970,3,10,13,5,6,6,1,0,6,1,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,55,1
"749",5458329,"F",4,"Alto",21000000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","VISA","P","Internacional",3572694,3,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,2
"750",15925774,"M",5,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","VISA","P","Internacional",8349696,3,9,15,13,2,7,0,7,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2
"751",11601624,"F",5,"Alto",16500000,"Maestria","SOLTERO","VALLE DEL CAUCA",32,"0","AMEX","I","Nacional",3137502,2,10,7,3,3,2,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,2
"752",8532434,"M",6,"Alto",15000000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","VISA","P","Nacional",15002213,3,18,16,31,15,11,4,3,10,8,10,19,18,17,19,6,11,8,8,9,11,8,16,15,7,0,298,2
"753",16113727,"M",5,"Alto",13500000,"Especializacion","CASADO","ANTIOQUIA",32,"0","VISA","P","Internacional",5279499,3,2,2,5,6,4,4,4,1,2,1,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,42,2
"754",12403394,"F",4,"Alto",12000000,"Especializacion","CASADO","ANTIOQUIA",32,"0","VISA","P","Nacional",8802720,3,1,2,4,1,2,3,6,2,1,1,3,5,6,3,5,2,3,2,9,2,3,5,2,5,1,79,2
"755",7552112,"M",5,"Alto",12000000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","MASTER","P","Nacional",12048013,3,2,12,1,11,5,8,3,4,3,5,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,77,2
"756",5987194,"M",4,"Alto",10500000,"Pregrado","SOLTERO","BOGOTA D.C.",32,"0","VISA","I","Nacional",10522759,2,5,4,1,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
"757",1375497,"F",6,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",32,"0","MASTER","P","Nacional",31693876,3,6,5,11,11,5,8,9,6,16,14,4,8,4,6,3,2,3,5,0,5,0,0,0,0,0,131,2
"758",1941720,"F",6,"Alto",7500000,"Especializacion","CASADO","VALLE DEL CAUCA",32,"0","MASTER","I","Nacional",16478864,3,12,15,13,15,17,15,13,28,38,11,16,23,19,11,30,7,5,1,1,0,0,0,15,5,6,316,2
"759",32436451,"M",5,"Alto",7500000,"Especializacion","UNION LIBRE","VALLE DEL CAUCA",32,"1","AMEX","I","Nacional",26129987,3,5,7,2,1,4,3,4,4,5,2,2,3,3,4,3,4,11,1,3,2,4,4,4,3,2,90,2
"760",11681295,"M",5,"Alto",6600000,"Pregrado","CASADO","BOGOTA D.C.",32,"0","AMEX","I","Nacional",28525842,2,5,4,1,0,27,0,0,2,0,0,0,0,1,0,21,0,0,0,0,2,0,0,0,0,0,63,2
"761",14989540,"M",6,"Alto",6000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",32,"0","MASTER","I","Nacional",814336,3,1,5,2,0,1,0,3,0,3,1,1,1,4,9,4,2,5,4,13,11,4,13,0,0,0,87,2
"762",14083200,"M",5,"Alto",4500000,"Especializacion","CASADO","ANTIOQUIA",32,"0","VISA","P","Internacional",3577203,3,10,5,1,1,2,3,4,3,1,2,3,4,2,3,1,1,2,2,4,5,1,2,2,3,3,70,2
"763",22962868,"F",4,"Alto",4200000,"Especializacion","SOLTERO","ANTIOQUIA",32,"0","VISA","P","Internacional",2057100,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
"764",36643511,"M",4,"Alto",3600000,"Pregrado","SOLTERO","BOGOTA D.C.",32,"0","AMEX","I","Nacional",2709564,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
"765",22380270,"M",4,"Alto",54000000,"Especializacion","SOLTERO","ANTIOQUIA",31,"0","VISA","P","Internacional",22281700,3,4,10,6,11,3,5,5,2,10,20,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,91,1
"766",47171255,"F",4,"Alto",42000000,"Especializacion","SOLTERO","ANTIOQUIA",31,"0","VISA","P","Internacional",32818985,3,5,1,6,6,7,6,5,3,6,3,2,6,5,5,6,1,6,3,6,1,8,3,6,12,4,122,1
"767",7549420,"F",5,"Alto",33000000,"Especializacion","SOLTERO","ANTIOQUIA",31,"0","VISA","P","Internacional",14256717,3,3,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,2,2,0,2,1,21,1
"768",34544039,"M",6,"Alto",25500000,"Maestria","SOLTERO","BOGOTA D.C.",31,"0","AMEX","I","Nacional",8837450,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
"769",13366668,"F",6,"Alto",21900000,"Pregrado","CASADO","BOGOTA D.C.",31,"0","VISA","I","Nacional",16166145,2,1,3,12,4,8,19,2,2,9,2,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,70,1
"770",17788353,"F",6,"Alto",21000000,"Especializacion","SOLTERO","ANTIOQUIA",31,"1","VISA","P","Internacional",1002583,3,8,4,4,21,10,7,12,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2
"771",36687088,"M",5,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",31,"0","VISA","P","Nacional",15235895,3,3,10,9,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2
"772",34939622,"F",6,"Alto",16500000,"Pregrado","SOLTERO","BOGOTA D.C.",31,"0","AMEX","I","Nacional",956828,2,9,2,4,3,4,3,3,2,2,6,4,4,1,7,5,5,8,19,13,6,6,10,14,5,8,153,2
"773",14292584,"M",5,"Alto",15000000,"Maestria","SOLTERO","BOGOTA D.C.",31,"0","AMEX","I","Nacional",338791,2,10,11,10,5,9,6,8,11,2,6,6,7,4,9,0,1,0,0,0,0,0,0,0,0,0,105,2
"774",2658496,"F",4,"Alto",13500000,"Especializacion","CASADO","ANTIOQUIA",31,"0","VISA","P","Internacional",37557868,3,14,26,2,12,11,20,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3
"775",11077041,"F",5,"Alto",12000000,"Pregrado","CASADO","BOGOTA D.C.",31,"0","VISA","I","Nacional",1371486,2,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,13,2
"776",15101063,"M",6,"Alto",12000000,"Especializacion","SOLTERO","ANTIOQUIA",31,"0","VISA","P","Internacional",2994858,3,6,27,6,9,10,13,8,9,6,2,0,0,0,1,0,6,11,12,10,6,8,5,4,4,9,172,2
"777",16197232,"M",4,"Alto",9000000,"Especializacion","UNION LIBRE","VALLE DEL CAUCA",31,"0","MASTER","I","Nacional",5494579,3,7,8,10,1,14,40,4,7,3,10,5,5,3,3,2,2,5,0,0,0,0,2,0,0,0,131,2
"778",13360306,"M",4,"Alto",7500000,"Maestria","CASADO","VALLE DEL CAUCA",31,"0","AMEX","I","Nacional",47630804,2,9,30,18,4,26,17,19,13,24,5,2,5,4,7,8,4,3,3,3,4,4,2,1,0,0,215,3
"779",39808135,"F",5,"Alto",6000000,"Pregrado","SOLTERO","BOGOTA D.C.",31,"0","VISA","I","Nacional",21553,2,1,5,3,20,0,3,0,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2
"780",16188647,"M",6,"Alto",6000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",31,"0","MASTER","I","Nacional",6087824,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
"781",3023716,"F",4,"Medio",3000000,"tecnico","SOLTERO","ANTIOQUIA",31,"0","VISA","P","Internacional",7271045,3,12,9,4,7,2,20,7,5,7,3,2,4,5,8,27,6,10,4,2,4,5,2,15,6,12,188,2
"782",16396889,"F",6,"Alto",51000000,"Especializacion","SOLTERO","BOGOTA D.C.",30,"0","VISA","P","Nacional",36066751,2,3,21,7,2,0,6,5,14,5,6,4,6,2,5,3,2,1,3,2,1,1,1,3,4,2,109,1
"783",11137218,"M",4,"Alto",45000000,"Especializacion","SOLTERO","ANTIOQUIA",30,"0","VISA","P","Internacional",20873222,3,14,35,16,23,25,32,6,0,4,7,2,0,0,2,0,0,15,4,0,0,0,0,0,0,0,185,1
"784",33222193,"M",4,"Alto",36000000,"Especializacion","SOLTERO","ANTIOQUIA",30,"0","MASTER","P","Nacional",24689880,3,9,12,13,16,13,25,20,11,8,14,15,12,14,28,13,23,26,28,28,16,24,35,32,14,2,451,1
"785",7782561,"M",5,"Alto",21000000,"Especializacion","SOLTERO","BOGOTA D.C.",30,"0","VISA","P","Nacional",10232092,2,6,1,6,5,4,2,3,2,3,1,2,2,0,2,1,6,4,6,3,0,0,8,4,3,0,74,1
"786",43202026,"F",6,"Alto",18000000,"Especializacion","UNION LIBRE","ANTIOQUIA",30,"1","VISA","P","Nacional",402200,3,5,32,21,17,21,14,12,13,29,21,24,25,19,16,14,11,20,27,13,27,27,22,27,27,21,505,2
"787",2325761,"M",6,"Alto",18000000,"Pregrado","SOLTERO","BOGOTA D.C.",30,"0","VISA","I","Nacional",8652089,2,17,16,7,9,9,6,20,14,20,6,4,4,5,33,53,6,4,6,6,2,3,3,6,7,7,273,2
"788",14405800,"M",6,"Alto",18000000,"Especializacion","CASADO","BOGOTA D.C.",30,"0","VISA","I","Nacional",98533138,2,7,5,3,3,7,8,10,1,3,4,1,7,2,2,8,7,0,1,5,5,0,6,1,6,9,111,3
"789",25664758,"F",6,"Alto",11100000,"Especializacion","SOLTERO","ANTIOQUIA",30,"0","VISA","P","Internacional",250722,3,1,1,1,1,2,2,2,1,1,1,1,3,1,2,1,3,1,1,2,2,1,1,2,0,1,35,2
"790",15630866,"F",5,"Alto",9450000,"Especializacion","SOLTERO","BOGOTA D.C.",30,"0","VISA","P","Nacional",4232066,2,1,7,2,1,4,5,4,2,1,1,5,16,6,0,0,0,0,0,0,0,0,0,0,0,0,55,2
"791",11968556,"F",4,"Alto",9000000,"Especializacion","SOLTERO","BOGOTA D.C.",30,"0","VISA","P","Nacional",5524323,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,2
"792",6100879,"M",4,"Alto",7500000,"Pregrado","SOLTERO","BOGOTA D.C.",30,"0","AMEX","I","Nacional",3177120,2,3,2,5,5,5,7,2,7,8,11,8,13,3,15,1,1,1,6,7,5,0,0,4,1,3,123,2
"793",7064622,"M",6,"Alto",6900000,"Especializacion","SOLTERO","ANTIOQUIA",30,"0","VISA","P","Internacional",4922591,3,2,1,2,1,2,5,1,2,1,1,1,2,3,1,2,2,3,7,2,6,2,0,0,0,0,49,2
"794",14519975,"M",6,"Alto",6000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",30,"0","MASTER","I","Nacional",1909953,3,27,8,12,3,7,1,4,3,7,19,11,8,12,18,13,17,29,13,7,10,9,13,13,8,15,287,2
"795",41223417,"M",4,"Alto",3600000,"Especializacion","SOLTERO","ANTIOQUIA",30,"0","VISA","P","Nacional",13284867,3,1,4,1,1,1,0,0,3,0,0,0,1,0,3,0,3,0,2,2,1,7,1,0,4,6,41,2
"796",6998308,"F",5,"Alto",3600000,"Maestria","SOLTERO","BOGOTA D.C.",30,"0","AMEX","I","Nacional",10656664,2,5,1,10,0,1,1,9,1,4,2,2,1,2,0,4,3,0,0,0,0,0,0,0,0,0,46,2
"797",4589837,"M",4,"Medio",3000000,"Pregrado","SOLTERO","BOGOTA D.C.",30,"0","VISA","I","Nacional",2060332,2,1,7,5,5,7,0,2,2,0,0,1,1,0,0,6,3,4,1,0,0,0,0,1,0,1,47,2
"798",39179737,"F",6,"Alto",34500000,"Especializacion","SOLTERO","ANTIOQUIA",29,"0","VISA","P","Internacional",17682562,3,18,22,13,3,4,6,5,3,1,29,7,7,14,12,18,12,13,20,17,15,28,21,22,4,0,314,1
"799",11680704,"M",5,"Alto",27000000,"Especializacion","SOLTERO","VALLE DEL CAUCA",29,"0","MASTER","I","Nacional",10108455,3,3,4,4,0,0,0,8,0,0,1,1,0,2,2,5,0,0,0,4,0,2,2,2,1,5,46,1
"800",24600401,"F",4,"Alto",19500000,"Maestria","SOLTERO","BOGOTA D.C.",29,"0","VISA","P","Nacional",10242676,2,1,17,17,12,3,12,20,2,9,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,98,2
"801",30289425,"F",4,"Alto",18000000,"Especializacion","SOLTERO","ANTIOQUIA",29,"0","MASTER","P","Nacional",9556678,3,10,5,4,52,47,41,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2
"802",15129775,"M",6,"Alto",18000000,"Especializacion","SOLTERO","BOGOTA D.C.",29,"0","VISA","P","Nacional",9393068,2,2,4,4,1,3,5,10,2,2,1,1,3,1,2,6,1,0,3,4,1,1,8,2,1,2,70,2
"803",3231285,"F",6,"Alto",18000000,"Maestria","CASADO","BOGOTA D.C.",29,"0","VISA","P","Nacional",15155943,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
"804",11754400,"F",4,"Alto",18000000,"Especializacion","CASADO","ANTIOQUIA",29,"0","VISA","P","Internacional",82101159,3,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
"805",11150901,"F",6,"Alto",16500000,"Especializacion","SOLTERO","ANTIOQUIA",29,"0","VISA","P","Internacional",4656980,3,8,7,2,5,0,0,0,0,0,5,0,1,2,1,2,1,4,4,2,9,4,16,4,7,7,91,2
"806",20821409,"F",5,"Alto",15000000,"Especializacion","SOLTERO","ANTIOQUIA",29,"0","VISA","P","Internacional",11608595,3,1,13,11,12,23,24,25,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,2
"807",14536390,"M",6,"Alto",15000000,"Maestria","SOLTERO","BOGOTA D.C.",29,"0","AMEX","I","Nacional",11589221,2,3,3,5,2,23,12,33,12,9,9,7,29,11,60,38,20,17,23,26,13,24,15,16,25,19,454,2
"808",47306453,"F",4,"Alto",10500000,"Especializacion","SOLTERO","BOGOTA D.C.",29,"0","VISA","P","Nacional",6635535,2,10,15,15,17,17,11,1,4,18,40,26,1,2,14,20,3,5,10,8,13,9,3,21,11,6,300,2
"809",6418932,"M",6,"Alto",10500000,"Pregrado","SOLTERO","BOGOTA D.C.",29,"0","VISA","I","Nacional",8192465,2,9,8,11,2,0,1,4,7,13,15,12,18,1,9,14,19,15,25,3,13,13,13,15,14,11,265,2
"810",35843678,"M",5,"Alto",9000000,"Especializacion","SOLTERO","ANTIOQUIA",29,"0","VISA","P","Internacional",3824257,3,4,1,1,5,10,5,2,1,1,1,7,4,2,3,3,2,2,5,11,3,2,1,3,2,6,87,2
"811",7557128,"M",5,"Alto",9000000,"Especializacion","CASADO","ANTIOQUIA",29,"0","VISA","P","Internacional",71856,3,27,121,45,57,85,55,42,46,71,69,34,10,2,1,1,1,2,1,1,1,0,0,0,0,0,672,2
"812",13292951,"F",5,"Alto",6000000,"Maestria","CASADO","BOGOTA D.C.",29,"0","AMEX","I","Nacional",21008029,2,1,9,14,9,12,19,12,15,19,21,12,16,28,21,10,21,23,25,45,23,20,49,46,16,18,504,2
"813",1168519,"M",6,"Alto",3600000,"Especializacion","SOLTERO","ANTIOQUIA",29,"0","MASTER","P","Nacional",3035609,3,2,1,2,3,0,1,0,3,1,0,0,0,2,0,4,1,1,4,3,0,0,5,0,1,2,36,2
"814",14155489,"F",4,"Medio",3000000,"tecnico","SOLTERO","ANTIOQUIA",29,"0","VISA","P","Internacional",6428451,3,6,20,3,18,12,11,12,14,9,7,15,8,24,11,9,25,8,17,0,6,0,0,0,0,0,235,2
"815",4442811,"M",4,"Medio",3000000,"tecnico","SOLTERO","ANTIOQUIA",29,"0","VISA","P","Internacional",7226457,3,10,11,4,9,9,6,4,8,1,4,6,5,6,8,4,1,4,3,4,2,1,1,4,0,4,119,2
"816",8940150,"M",6,"Alto",49500000,"Pregrado","CASADO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",40283806,2,2,7,15,14,17,11,16,7,8,8,7,8,10,14,9,12,19,15,24,24,15,18,20,30,20,350,1
"817",15116765,"F",6,"Alto",48000000,"Pregrado","CASADO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",32138484,2,2,3,4,3,1,8,6,5,5,9,5,7,6,9,6,7,9,6,8,6,2,1,6,3,5,132,1
"818",25939886,"F",6,"Alto",36000000,"Maestria","SOLTERO","BOGOTA D.C.",28,"0","VISA","P","Nacional",57115407,2,2,3,3,5,4,4,2,2,2,3,7,3,5,4,5,6,6,7,10,10,14,10,6,11,17,151,3
"819",6447032,"M",6,"Alto",28500000,"Pregrado","SOLTERO","BOGOTA D.C.",28,"0","VISA","I","Nacional",13347495,2,4,1,1,1,1,1,1,1,1,1,7,14,11,2,3,1,1,1,3,1,1,1,1,2,1,63,1
"820",7729705,"M",6,"Alto",27300000,"Maestria","SOLTERO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",3831008,2,1,8,1,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
"821",15409410,"M",5,"Alto",19500000,"Maestria","CASADO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",34986818,2,12,21,15,31,9,40,3,2,4,9,8,22,9,0,1,2,0,0,0,0,0,1,0,0,0,189,1
"822",31397563,"F",6,"Alto",18000000,"Maestria","SOLTERO","BOGOTA D.C.",28,"1","AMEX","I","Nacional",2790542,2,1,1,1,0,1,1,1,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,15,2
"823",15492425,"F",6,"Alto",18000000,"Especializacion","CASADO","ANTIOQUIA",28,"0","VISA","P","Internacional",35555925,3,7,3,2,6,1,2,2,4,1,2,2,2,1,2,1,4,2,2,1,1,3,2,2,1,1,57,1
"824",14569670,"M",4,"Alto",13500000,"Maestria","CASADO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",22165620,2,1,1,2,4,3,4,9,15,7,2,2,2,3,2,2,4,15,15,28,50,65,65,14,8,21,344,2
"825",7422868,"F",6,"Alto",12000000,"Especializacion","CASADO","VALLE DEL CAUCA",28,"0","MASTER","I","Nacional",40758805,3,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
"826",28495179,"M",4,"Alto",10500000,"Especializacion","SOLTERO","ANTIOQUIA",28,"0","VISA","P","Internacional",11367402,3,3,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
"827",41254005,"F",4,"Alto",9000000,"Especializacion","SOLTERO","ANTIOQUIA",28,"0","VISA","P","Internacional",82889,3,5,17,28,27,13,27,23,10,8,3,13,11,17,21,7,14,16,5,0,1,1,0,0,0,0,267,2
"828",13959176,"M",5,"Alto",9000000,"Especializacion","SOLTERO","BOGOTA D.C.",28,"0","VISA","P","Nacional",1422861,2,9,8,14,1,1,12,1,0,5,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2
"829",8018924,"F",4,"Alto",4500000,"Maestria","CASADO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",16605610,2,2,1,2,0,1,3,0,0,1,1,0,0,3,0,0,3,0,0,1,0,0,1,2,0,1,22,2
"830",29945678,"M",6,"Alto",3600000,"Pregrado","SOLTERO","BOGOTA D.C.",28,"0","AMEX","I","Nacional",1193700,2,8,2,11,5,5,8,12,8,10,17,2,10,3,3,6,10,3,1,2,5,5,5,4,10,5,160,2
"831",15317972,"F",5,"Alto",3600000,"Especializacion","CASADO","ANTIOQUIA",28,"0","VISA","P","Nacional",547130,3,1,4,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
"832",12523054,"F",4,"Medio",1500000,"Tecnologo","SOLTERO","SANTIAGO DE CALI",28,"0","MASTER","P","Internacional",5113417,3,16,1,6,18,13,1,7,4,2,12,2,26,8,5,17,19,4,6,2,1,6,4,7,1,5,193,2
"833",1233426,"M",5,"Alto",58500000,"Maestria","SOLTERO","BOGOTA D.C.",27,"0","VISA","P","Nacional",11420779,2,2,1,2,3,1,5,2,0,4,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,1
"834",42980549,"F",5,"Alto",51000000,"Pregrado","SOLTERO","BOGOTA D.C.",27,"0","VISA","I","Nacional",31698419,2,11,14,30,8,0,0,5,0,9,15,9,30,11,20,11,5,14,9,6,17,3,0,10,0,0,237,1
"835",24985727,"M",4,"Alto",51000000,"Pregrado","SOLTERO","BOGOTA D.C.",27,"0","VISA","I","Nacional",41314956,2,2,2,2,3,4,1,14,4,1,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
"836",11766819,"F",4,"Alto",46500000,"Maestria","CASADO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",36242314,2,3,11,4,3,4,8,29,11,2,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,86,1
"837",33095477,"F",4,"Alto",39000000,"Pregrado","SOLTERO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",371230,2,2,1,1,1,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
"838",12006995,"M",6,"Alto",34500000,"Maestria","SOLTERO","BOGOTA D.C.",27,"0","AMEX","I","Nacional",11661178,2,3,7,1,9,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
"839",8835111,"F",5,"Alto",30000000,"Especializacion","CASADO","ANTIOQUIA",27,"0","VISA","P","Internacional",65418,3,15,11,5,12,10,17,8,17,22,14,13,15,16,14,15,20,10,21,15,14,13,6,17,20,10,350,1
