Cliente_Id;Sexo;Estrato;Segmento;Rango de ingresos;Nivel de estudio;Estado civil;Departamento;Edad;Hijos  ;Franquicia;Canal: Presente/No presente;Origen: Nacional /Internacional;Monto transado;Reclamos realizados;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906
38312183;F;-1;-1; 15,000,000 ;-1;-1;-1; 60 ;?;2;I;Nacional;10,437,727; 2 ;8;7;4;3;14;12;13;9;3;4;2;16;12;6;9;10;4;7;6;20;6;9;6;7;17
81894;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;15,588,122; 2 ;1;1;1;2;;;1;;1;;1;1;;;;;2;;;;;;;;
27627625;M;-1;-1; 12,000,000 ;-1;-1;-1; 64 ;?;2;I;Nacional;2,639,191; 2 ;3;11;20;19;6;;;;1;2;1;;;;;;;;;;;;;;
16943067;M;5;3; 15,000,000 ;3;S;-1; 40 ;?;2;I;Nacional;3,648,341; 2 ;4;14;24;23;19;13;23;3;16;13;4;14;14;23;3;26;30;23;2;13;9;1;2;1;4
44488798;F;-1;-1; 19,500,000 ;-1;-1;-1; 59 ;?;2;I;Nacional;11,316,078; 2 ;1;9;9;3;1;5;;1;4;1;;;4;3;2;3;;;;;8;7;;2;14
6258509;M;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;5,714,171; 2 ;3;2;7;13;5;19;7;8;13;7;3;4;7;11;2;8;2;14;1;;;1;;;
33804240;F;-1;-1; 3,000,000 ;-1;-1;-1; 59 ;?;2;I;Nacional;2,784,420; 2 ;2;7;5;1;;;;;1;;2;2;5;1;4;2;2;4;8;2;4;;12;9;2
23119682;M;-1;-1; 10,500,000 ;-1;-1;-1; 40 ;?;2;I;Nacional;6,647,160; 2 ;9;35;7;30;61;32;54;51;53;50;21;48;44;24;31;70;104;59;46;64;75;65;64;82;56
12435124;F;2;-1; 13,500,000 ;-1;-1;-1; 55 ;0;2;I;Nacional;42,423,834; 2 ;4;46;49;42;49;46;49;54;51;44;44;50;69;60;46;55;68;55;69;51;44;35;43;54;61
39980855;-1;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;22,350,292; 2 ;24;35;38;30;27;32;35;28;19;24;32;48;68;67;66;74;125;74;55;56;55;59;47;45;73
12044231;M;-1;-1; 21,000,000 ;-1;-1;14992; 57 ;0;2;I;Nacional;6,703,768; 2 ;2;3;6;;;;1;2;1;;;3;;;;;;;;;;;;;
39589962;M;-1;-1; 27,000,000 ;-1;-1;-1; 10 ;?;2;I;Nacional;51,717,932; 2 ;27;22;22;32;24;35;30;20;26;22;15;27;32;20;24;29;25;24;23;19;18;22;25;22;24
1359673;-1;-1;-1; 24,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;12,743,010; 2 ;7;12;9;16;8;1;8;7;16;12;16;32;18;12;11;18;8;7;10;12;20;24;21;12;32
28905404;M;-1;-1; 3,000,000 ;-1;-1;-1; 38 ;?;2;I;Nacional;2,880,393; 2 ;6;3;3;5;3;1;;1;2;4;2;2;2;2;;3;;;1;3;1;1;1;1;1
18220846;F;-1;-1; 18,000,000 ;-1;-1;-1; 67 ;?;2;I;Nacional;2,662,098; 2 ;1;5;1;5;4;1;;5;;2;3;;1;10;8;3;1;2;3;1;1;1;16;11;3
45766577;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;6,662,925; 2 ;7;43;34;31;27;28;33;35;26;30;28;32;28;32;30;31;36;28;67;32;39;6;1;;
7536288;F;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;34,581,427; 2 ;9;22;11;10;19;25;3;12;36;3;8;34;38;28;27;12;39;11;6;12;6;28;4;8;9
35082019;M;1;1; 21,900,000 ;-1;-1;-1; 27 ;?;2;I;Nacional;19,132,204; 2 ;2;3;6;4;6;7;8;7;11;11;16;18;4;7;7;12;19;15;2;;;;;;
24397461;-1;-1;-1; 39,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;12,080,201; 2 ;1;2;5;;1;1;;;;1;1;3;2;1;1;2;12;;;;;;;;
13712903;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;5,956,823; 2 ;3;6;8;3;4;3;10;5;7;9;4;5;6;2;3;2;2;3;;1;;;;;
41258634;F;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3028345;M;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;77,132,622; 2 ;9;7;17;14;18;5;6;9;13;2;;;;;;;;;;;;;;;
30574076;F;-1;-1; 6,000,000 ;-1;-1;-1; 65 ;?;2;I;Nacional;5,697,318; 2 ;2;2;1;;3;3;1;4;1;4;2;2;;4;1;;3;1;2;2;1;4;2;4;2
19889518;M;-1;-1; 18,000,000 ;-1;-1;-1; 52 ;?;2;I;Nacional;24,372,601; 2 ;5;5;13;9;12;6;12;7;10;9;7;10;13;14;10;12;8;3;11;11;12;8;12;11;13
47435249;F;3;1; 22,500,000 ;-1;-1;-1; 45 ;?;2;I;Nacional;13,519,017; 2 ;16;21;7;7;6;2;;;;;;;;;;;;;;;;;;;
9204960;M;-1;-1; 18,000,000 ;-1;-1;-1; 54 ;0;2;I;Nacional;2,922,139; 2 ;2;7;3;3;4;;;;;;;;;;;;;;;;;;;;
36750691;-1;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;16,598,763; 2 ;2;13;20;1;1;1;1;1;1;1;1;2;2;2;2;2;3;2;3;9;11;10;10;11;10
26066133;M;-1;-1; 22,500,000 ;-1;-1;-1; 21 ;?;2;I;Nacional;25,198,589; 2 ;13;7;3;10;5;1;1;1;;;;;;;;;;;;;;;;;
15381575;M;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;12,290,968; 2 ;7;2;1;5;2;2;2;5;1;9;2;6;7;5;3;7;5;6;4;3;4;9;1;1;1
42927306;M;-1;-1; 3,600,000 ;-1;-1;-1; 56 ;?;2;I;Nacional;1,197,906; 2 ;12;8;6;6;14;6;13;10;14;10;10;6;6;9;12;104;6;8;7;9;6;6;17;7;4
4697017;M;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,701,810; 2 ;1;2;2;1;;;;;;;;;;;;;;;;;;;;;
32242748;F;-1;-1; 27,000,000 ;-1;-1;-1; 43 ;?;2;I;Nacional;96,866,142; 2 ;2;5;5;9;10;15;10;9;3;9;4;5;1;5;23;9;4;2;1;;;;;;1
21558190;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;541,220; 2 ;12;8;7;14;8;5;7;17;9;11;6;9;16;13;11;1;;2;2;1;7;9;1;4;2
49103921;F;-1;-1; 22,500,000 ;-1;-1;-1; 23 ;?;2;I;Nacional;18,646,656; 2 ;9;13;17;13;9;10;8;8;15;19;12;10;15;28;13;32;36;18;19;13;23;31;10;18;16
10873632;-1;-1;-1; 43,500,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;25,825,325; 2 ;3;5;1;;;;;;;;;;;;;;;;;;;;;;
38419363;-1;-1;-1; 12,000,000 ;-1;-1;-1; 25 ;?;2;I;Nacional;6,991,097; 2 ;3;10;6;5;9;6;;2;1;;;;1;7;2;;2;;;;;;;;
21090970;M;-1;-1; 5,100,000 ;-1;-1;-1; 61 ;?;2;I;Nacional;514,617; 2 ;13;23;12;11;17;;;;;;;2;1;;;;;;;;;;;;
48636701;M;-1;-1; 13,500,000 ;-1;-1;-1; 63 ;?;2;I;Nacional;47,367,503; 2 ;7;19;13;3;10;31;40;19;30;6;8;29;45;;;;4;13;;;9;20;21;;
10406412;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;802,938; 2 ;1;1;1;;2;;;;;;;1;;;1;;;;;1;3;1;1;;
37952143;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;7,023,658; 2 ;9;13;23;24;46;18;24;19;18;;;;;;;;;;1;;;;;;
27267585;M;-1;-1; 4,500,000 ;-1;-1;-1; 39 ;?;2;I;Nacional;2,240,616; 2 ;1;3;2;2;6;3;5;1;2;;;;1;1;3;4;7;5;15;1;;2;;2;1
16583027;M;-1;-1; 7,500,000 ;-1;-1;-1; 29 ;?;2;I;Nacional;3,637,354; 2 ;3;3;1;7;3;3;1;1;1;1;2;1;4;7;4;5;4;7;9;9;3;1;3;7;5
44128758;M;-1;-1; 13,500,000 ;-1;-1;-1; 7 ;?;2;I;Nacional;9,047,970; 2 ;2;2;1;1;1;4;1;1;1;2;1;1;1;1;;;;2;;;;;;;
5898469;-1;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;8,767,573; 2 ;10;16;17;14;;5;11;11;16;14;15;11;2;1;;;;;;;;;;;
33444200;M;-1;-1; 34,500,000 ;-1;-1;-1; 42 ;?;2;I;Nacional;33,473,287; 2 ;23;23;40;18;12;9;7;5;2;1;;;;;;;;;;;;;;;
22759642;-1;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;20,554,747; 2 ;4;3;4;2;10;15;8;2;13;12;10;4;3;24;8;5;1;7;;4;6;10;12;8;8
39620815;-1;-1;-1; 6,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;17,384,499; 2 ;3;38;43;19;5;21;;;31;18;37;9;47;34;53;36;49;6;12;;10;;2;8;17
1390526;M;-1;-1; 3,000,000 ;-1;-1;-1; 55 ;0;2;I;Nacional;4,788,755; 2 ;12;17;3;19;7;5;4;7;2;5;1;2;4;3;4;3;6;2;2;3;2;2;8;;
28936257;F;-1;-1; 3,600,000 ;-1;-1;-1; 59 ;?;2;I;Nacional;17,219,257; 2 ;1;2;1;1;;;;2;;;2;1;5;;3;4;;;;;;1;4;4;1
18251699;M;-1;-1; 12,000,000 ;-1;-1;-1; 72 ;?;2;I;Nacional;6,115,377; 2 ;17;3;4;5;2;2;4;4;1;3;1;3;18;8;5;;;1;1;1;3;3;1;1;5
45797430;F;-1;-1; 13,050,000 ;-1;-1;-1; 40 ;?;2;I;Nacional;2,783,284; 2 ;28;1;2;2;2;3;1;1;1;1;1;4;2;1;3;1;1;2;1;1;1;2;1;1;1
7567141;M;1;1; 9,000,000 ;-1;C;16310; 73 ;3;2;I;Nacional;31,256,528; 2 ;1;5;3;3;1;1;3;;;;;9;;8;1;;;;;1;2;7;;2;1
35112872;M;-1;-1; 2,700,000 ;-1;-1;-1; 43 ;?;2;I;Nacional;19,419,598; 2 ;3;7;2;3;20;10;2;;;;;;;;;;;;;;;;;;
24428314;M;-1;-1; 54,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;35,843,626; 2 ;1;1;1;;;;3;;1;;2;3;;;1;1;;;;;;;;;
41289487;F;-1;-1; 18,000,000 ;-1;-1;-1; 63 ;?;2;I;Nacional;41,763,253; 2 ;1;9;8;9;3;1;1;;;2;3;1;4;2;;4;13;3;;2;5;3;6;8;3
3059198;-1;-1;-1; 10,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;3,016,773; 2 ;3;7;2;10;4;7;23;14;38;57;16;25;43;57;65;25;8;9;;;;;;;
30604929;-1;-1;-1; 3,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;3,610,217; 2 ;2;10;8;13;11;15;5;12;12;15;15;19;21;17;4;;;;;;1;;;;
19920371;M;-1;-1; 18,000,000 ;-1;-1;-1; 38 ;?;2;I;Nacional;14,679,321; 2 ;8;10;5;14;7;4;1;1;38;22;9;11;5;14;15;10;15;27;9;25;42;49;9;9;15
47466102;F;-1;-1; 22,500,000 ;-1;-1;-1; 30 ;?;2;I;Nacional;45,477,607; 2 ;14;20;17;10;25;20;5;23;19;15;7;17;10;10;16;25;37;30;34;28;22;25;21;19;38
9235813;M;-1;-1; 9,150,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;161,455; 2 ;1;6;8;;;;;;;;;;;;;;;;;;;;;;
36781544;F;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;2,171,436; 2 ;16;22;17;28;22;32;34;19;25;17;25;34;28;27;24;36;39;22;39;26;35;29;23;23;28
26096986;M;-1;-1; 16,500,000 ;-1;-1;-1; 13 ;?;2;I;Nacional;14,422,462; 2 ;12;12;11;6;2;4;3;4;8;12;11;5;5;10;19;2;;;;;;;;;
41140320;F;-1;-1; 8,100,000 ;-1;C;-1; 45 ;2;2;I;Nacional;11,645,526; 2 ;1;2;4;;1;4;;;;;;1;4;3;3;4;5;2;;;;;;;
2910031;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;12,179,609; 2 ;4;9;6;6;6;4;8;6;2;2;2;1;1;2;4;4;2;;2;2;;1;;1;1
30455762;-1;-1;-1; 8,100,000 ;-1;-1;-1; 23 ;?;2;I;Nacional;56,512,208; 2 ;4;9;8;7;22;8;16;17;9;11;11;8;7;14;13;14;15;14;16;9;23;11;16;9;9
19771204;M;-1;-1; 36,000,000 ;-1;C;-1; 56 ;?;2;I;Nacional;45,178,238; 2 ;5;6;14;20;32;22;27;15;38;40;25;36;19;34;66;31;42;58;48;26;50;54;51;52;17
47316935;-1;-1;-1; 13,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;56,712,214; 2 ;14;8;32;41;40;7;;;;;;;;;;;4;;;;;;;;
9086646;M;-1;-1; 36,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;46,104,608; 2 ;3;1;6;2;;2;5;3;1;2;;;;;;;;;;;;;;1;
36632377;F;-1;-1; 39,000,000 ;-1;-1;-1; 30 ;?;2;I;Nacional;2,803,671; 2 ;2;1;1;3;2;1;2;3;1;2;;;2;1;1;;;;;;;;;;
25947819;M;-1;-1; 9,900,000 ;0;U;-1; 30 ;?;2;I;Nacional;17,603,106; 2 ;2;4;2;1;2;2;;;;;1;;1;;;;;;;2;2;2;1;1;2
15263261;F;-1;-1; 36,000,000 ;-1;-1;-1; 37 ;0;2;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42808992;M;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;22,821,614; 2 ;4;4;2;2;1;2;5;2;1;4;;2;3;3;;1;2;3;7;1;;;;;
4578703;-1;-1;-1; 20,100,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;26,247,415; 2 ;55;112;127;94;122;98;100;126;179;157;142;156;210;155;126;117;130;141;106;94;135;120;93;125;58
32124434;F;-1;-1; 45,000,000 ;-1;-1;-1; 59 ;?;2;I;Nacional;16,989,585; 2 ;3;6;6;9;3;8;8;12;9;1;2;;7;12;;1;13;7;11;4;5;14;5;31;28
21439876;F;3;1; 7,800,000 ;-1;-1;-1; 76 ;?;2;I;Nacional;6,872,632; 2 ;8;4;16;14;10;1;;;;;;;;;3;15;21;9;12;8;11;20;3;3;8
48985607;-1;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;2,483,430; 2 ;7;13;4;5;4;5;7;13;2;27;4;16;6;4;20;;23;18;2;21;17;3;20;22;17
10755318;M;-1;-1; 6,000,000 ;-1;-1;-1; 73 ;0;2;I;Nacional;5,899,805; 2 ;3;1;6;;9;4;5;;;2;;1;1;5;5;6;3;3;;;;;;;
38301049;M;6;3; 27,000,000 ;-1;S;16310; 27 ;0;2;I;Nacional;5,260,874; 2 ;2;9;4;2;4;4;;7;1;;1;2;;1;1;;2;2;3;1;2;1;4;2;6
70760;M;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;13,141,924; 2 ;18;15;13;16;17;16;17;21;12;40;22;29;18;42;6;3;;;;;;;;;
27616491;M;-1;-1; 3,600,000 ;-1;-1;-1; 56 ;?;2;I;Nacional;4,392,336; 2 ;3;5;12;11;8;6;6;15;21;45;6;2;8;12;24;15;21;6;4;7;2;2;5;6;6
16931933;M;-1;-1; 12,000,000 ;-1;-1;-1; 16 ;?;2;I;Nacional;10,693,278; 2 ;3;9;1;2;3;2;8;;3;;3;;;;1;;4;;;;;;;3;
44477664;M;-1;-1; 43,500,000 ;-1;-1;-1; 44 ;?;2;I;Nacional;4,981,659; 2 ;5;4;6;2;2;2;9;3;6;1;2;3;3;2;1;4;1;5;4;3;3;6;3;2;4
6247375;M;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;40,731,725; 2 ;13;15;7;9;20;16;26;11;1;;;;;;;;;;;;;;;;
33793106;M;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;8,368,124; 2 ;1;23;23;35;22;18;14;8;16;15;19;18;11;22;27;28;24;31;34;16;25;20;20;15;18
23108548;M;-1;-1; 6,000,000 ;-1;-1;-1; 36 ;?;2;I;Nacional;5,005,151; 2 ;12;6;9;7;8;4;1;1;;;;;;1;;;;;;2;;;;;1
12423990;F;2;-1; 18,000,000 ;-1;-1;-1; 36 ;0;2;I;Nacional;8,948,136; 2 ;2;4;1;2;;;;;;;8;3;;1;;;;1;;3;8;5;4;;
39969721;-1;-1;-1; 21,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;17,711,721; 2 ;13;17;22;23;13;25;17;18;8;18;18;13;13;13;7;11;8;9;6;16;17;14;11;11;18
1739432;-1;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;40,895,830; 2 ;26;24;16;24;;;;;;;;;;;;;;;;;;;;;
11504171;-1;-1;-1; 25,500,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;5,876,698; 2 ;3;20;6;15;7;7;4;;;4;;;;;;;;;;;;;;;
39049902;M;2;-1; 6,000,000 ;-1;C;-1; 60 ;5;2;I;Nacional;5,931,105; 2 ;20;22;32;12;27;15;6;26;30;20;42;2;;;;;;;;;;;;;
819613;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;22,542,587; 2 ;11;5;1;3;4;5;1;3;3;3;2;4;8;3;3;4;3;2;2;5;10;3;2;2;3
28365344;-1;-1;-1; 7,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;15,380,014; 2 ;13;4;5;23;20;22;;;;;;;;;1;;5;2;1;1;1;1;1;1;1
17680786;F;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;39,020; 2 ;1;18;10;24;23;;;1;1;1;;;;;;;;;3;;5;;;;
45226517;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;12,712,335; 2 ;1;2;2;1;1;1;1;1;1;;;;;;;;;;;;;;;;
6996228;F;-1;-1; 5,400,000 ;-1;-1;-1; 45 ;0;2;I;Nacional;4,616,383; 2 ;2;4;5;1;;1;6;3;3;1;4;5;2;1;2;1;3;2;5;3;1;2;3;;1
34541959;-1;-1;-1; 19,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,274,604; 2 ;2;19;36;29;2;;;;;;;1;1;;;;;;;;;;;;2
23857401;-1;-1;-1; 36,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;11,327,053; 2 ;45;73;64;16;31;26;;;;;;;1;1;;;;;;;;;;;2
13172843;M;2;-1; 13,500,000 ;-1;-1;-1; 59 ;0;2;I;Nacional;55,128,282; 2 ;2;7;11;16;7;3;14;8;;5;8;8;12;4;4;15;3;5;11;4;8;;;;
40718574;M;-1;-1; 18,000,000 ;-1;-1;-1; 34 ;?;2;I;Nacional;27,341,388; 2 ;5;2;1;;3;5;1;3;1;2;;4;2;2;;2;23;6;;;;1;2;3;3
2488285;-1;-1;-1; 34,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;17,182,209; 2 ;7;3;40;36;30;65;28;49;29;24;3;13;4;2;1;5;2;15;8;10;26;22;14;27;14
30034016;F;-1;-1; 3,000,000 ;-1;-1;14263; 47 ;?;2;Ninguno;Ninguno;0; 2 ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19349458;F;-1;-1; 12,000,000 ;-1;-1;-1; 36 ;?;2;I;Nacional;4,090,373; 2 ;7;3;8;11;4;10;22;17;5;3;9;10;6;6;5;;;;;;;;;;
46895189;-1;-1;-1; 33,000,000 ;-1;-1;-1; 25 ;?;2;I;Nacional;5,990,392; 2 ;1;6;4;3;12;3;3;1;2;5;4;5;3;4;29;9;11;11;19;6;10;5;12;12;2
8664900;M;-1;-1; 24,000,000 ;3;C;14992; 43 ;1;2;I;Nacional;37,226,542; 2 ;5;3;3;;;;1;;;;;;;;;;;;;;;;;;
36210631;F;-1;-1; 36,000,000 ;-1;-1;-1; 69 ;?;2;I;Nacional;21,055,884; 2 ;1;12;11;8;15;12;10;17;23;38;90;8;3;1;;;1;;;;;;;;
25526073;-1;-1;-1; 15,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;732,081; 2 ;8;4;10;;4;3;;3;1;1;9;5;5;5;6;7;3;2;4;6;2;1;5;7;4
14841515;M;-1;-1; 15,000,000 ;-1;-1;-1; 22 ;0;2;I;Nacional;52,936,093; 2 ;3;3;4;2;2;3;3;5;3;3;3;2;3;3;1;2;3;2;3;1;2;;1;1;2
42387246;F;-1;-1; 18,000,000 ;-1;-1;-1; 31 ;?;2;I;Nacional;787,510; 2 ;3;14;7;1;1;3;3;1;4;1;2;3;6;;;;;2;3;2;1;7;1;3;7
4156957;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;7,126,767; 2 ;1;8;1;6;9;9;4;7;1;4;1;5;3;5;1;4;;;;;;;;;
31702688;M;-1;-1; 30,000,000 ;-1;-1;-1; 35 ;?;2;I;Nacional;15,949,772; 2 ;2;8;7;8;2;4;9;14;16;22;16;5;4;1;8;4;1;;;;;;;;
21018130;F;-1;-1; 30,000,000 ;-1;-1;-1; 92 ;?;2;I;Nacional;53,528,566; 2 ;15;6;1;1;5;1;2;;;;1;5;6;12;3;;;1;1;;;;;;1
48563861;M;-1;-1; 5,850,000 ;-1;-1;-1; 61 ;?;2;I;Nacional;5,429,191; 2 ;4;7;9;2;5;;3;11;6;11;10;5;4;3;3;21;2;2;6;7;2;32;5;5;12
10333572;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;31,899,232; 2 ;19;19;4;4;28;3;21;35;1;14;7;16;48;46;11;11;25;10;11;11;23;22;17;13;21
37879303;-1;-1;-1; 18,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;8,708,747; 2 ;1;3;2;3;1;1;3;;1;2;2;3;1;;;4;2;;1;1;;1;2;;3
4823447;-1;-1;-1; 9,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;4,647,163; 2 ;1;8;6;;4;6;9;6;18;4;1;;;1;;;;;;;;;;;
32369178;M;-1;-1; 12,000,000 ;-1;C;13496; 40 ;3;2;I;Nacional;7,433,588; 2 ;13;22;24;28;12;28;33;13;17;20;26;51;29;42;51;62;34;57;44;34;37;48;21;14;17
21684620;M;-1;-1; 61,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;17,903,949; 2 ;1;3;1;4;3;1;14;1;3;2;1;3;1;;;;;;;;;;;;
49230351;M;-1;-1; 6,000,000 ;-1;-1;-1; 35 ;?;2;I;Nacional;1,777,083; 2 ;1;2;2;1;;5;;1;1;;;;2;;;1;;;;2;;;;;
38545793;-1;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;6,724,469; 2 ;1;3;3;;2;5;5;8;29;12;15;12;6;1;10;7;13;5;7;7;4;14;11;1;7
315504;-1;-1;-1; 16,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;15,874,624; 2 ;2;1;4;;3;2;1;3;1;;;;;;;;;;;;;;;;
27861235;F;-1;-1; 9,000,000 ;-1;-1;-1; 54 ;?;2;I;Nacional;30,736,038; 2 ;5;16;12;17;6;6;5;2;1;4;8;4;10;2;1;4;2;10;17;7;4;1;7;6;1
17176677;F;-1;-1; 3,000,000 ;-1;-1;-1; 60 ;?;2;I;Nacional;4,633,269; 2 ;11;13;8;9;5;2;5;2;2;1;4;3;2;7;4;15;58;1;1;2;2;1;2;15;6
44722408;M;2;-1; 3,000,000 ;-1;-1;-1; 26 ;?;2;I;Nacional;1,154,182; 2 ;8;3;4;;3;11;6;;2;5;9;6;3;18;4;3;5;6;2;1;3;6;4;9;5
6492119;F;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;22,586,475; 2 ;22;33;22;27;21;27;20;22;33;19;;8;3;8;25;20;19;28;21;7;;;;;
34037850;M;-1;-1; 21,000,000 ;-1;-1;-1; 49 ;?;2;I;Nacional;14,986,198; 2 ;1;3;1;3;;;1;3;;;;;;;;;;;;;;;;;
23353292;-1;-1;-1; 22,500,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;13,264,341; 2 ;9;12;13;23;4;8;3;3;2;9;8;9;7;4;6;5;33;10;8;4;4;8;6;6;6
12668734;-1;-1;-1; 4,800,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;13,815,517; 2 ;2;6;2;2;2;4;5;4;4;3;1;6;20;4;4;2;2;7;4;4;2;3;4;7;6
40214465;-1;-1;-1; 27,000,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;30,958,318; 2 ;2;8;5;9;6;3;2;;;;;;;;;;;;;;;;;;
1984176;M;-1;-1; 4,800,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;19,338,105; 2 ;10;5;3;9;2;4;11;10;12;4;;1;13;6;;6;;10;6;;7;2;6;12;9
29529907;-1;-1;-1; 19,500,000 ;-1;-1;-1; 8 ;?;2;I;Nacional;68,502,356; 2 ;6;9;4;5;4;7;8;3;5;3;1;13;4;8;;3;11;7;14;4;;2;;2;
18845349;M;-1;-1; 21,000,000 ;-1;-1;-1; 32 ;?;2;I;Nacional;23,122,209; 2 ;3;1;1;2;;2;2;1;;3;;;;;5;3;1;;;;;;;;
46391080;M;-1;-1; 18,000,000 ;-1;-1;-1; 38 ;?;2;I;Nacional;5,666,442; 2 ;9;8;2;5;;1;2;1;3;;2;2;2;6;19;14;12;23;8;7;5;1;14;13;
8160791;F;-1;-1; 12,000,000 ;-1;-1;-1; 57 ;0;2;I;Nacional;1,283,718; 2 ;1;2;1;1;;1;;;5;2;2;;;2;1;1;2;1;6;5;4;6;12;9;15
35706522;-1;-1;-1; 5,400,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;1,065,804; 2 ;2;6;3;1;1;;;;;2;;;;;;;1;3;;1;4;10;;3;1
25021964;M;0;1; 6,300,000 ;-1;S;-1; 12 ;?;2;I;Nacional;10,248,069; 2 ;12;10;2;1;1;1;;;;;;;;;;;;;;;;;;;
14337406;M;-1;-1; 12,000,000 ;-1;-1;-1;-1 ;0;2;I;Nacional;9,159,006; 2 ;2;7;8;5;2;;;;;;;;;;;;;;;;;;;;
41883137;-1;-1;-1; 3,600,000 ;-1;-1;-1;-1 ;?;2;I;Nacional;5,648,452; 2 ;2;1;2;1;1;1;4;5;4;2;3;4;2;5;;;;;1;;1;;;;
