Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx;Recency;Outliers;Mahal Distance
2707743;F;4;Alto;46500000;Maestria;CASADO;BOGOTA D.C.;35;AMEX;I;Nacional;17343491;2;18;22;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;21;0;0.944428582
32710763;F;5;Alto;46500000;Pregrado;CASADO;BOGOTA D.C.;35;VISA;I;Nacional;22843903;2;2;12;18;7;20;16;7;22;5;8;13;19;3;3;16;32;18;7;11;15;15;6;5;3;5;288;0;0;103.407.044.826.812
2964824;F;5;Alto;46500000;Pregrado;SOLTERO;BOGOTA D.C.;34;AMEX;I;Nacional;11987905;2;7;10;2;7;10;7;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;17;0;0.970118143
28591572;F;4;Alto;46500000;Maestria;SOLTERO;BOGOTA D.C.;28;AMEX;I;Nacional;2740094;2;4;3;3;3;1;1;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;0;1.589.009.968.920.230
11766819;F;4;Alto;46500000;Maestria;CASADO;BOGOTA D.C.;27;AMEX;I;Nacional;36242314;2;3;11;4;3;4;8;29;11;2;4;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;86;5;0;1.849.009.645.091.300
38139463;F;6;Alto;46500000;Pregrado;SOLTERO;BOGOTA D.C.;26;VISA;I;Nacional;28150979;2;4;17;5;5;11;6;2;9;5;2;9;2;3;10;10;12;6;13;9;15;8;5;13;11;11;203;0;0;16.101.260.049.777.800
47074740;M;5;Alto;45000000;Maestria;CASADO;VALLE DEL CAUCA;70;AMEX;I;Nacional;18341955;2;1;1;1;2;9;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21;13;0;1.918.501.254.656.270
29616552;M;4;Alto;45000000;Especializacion;CASADO;BOGOTA D.C.;69;VISA;P;Nacional;18852400;2;2;2;2;3;3;4;5;3;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;4;47;0;0;1.814.999.977.953.240
4544750;F;6;Alto;45000000;Especializacion;CASADO;BOGOTA D.C.;66;VISA;P;Nacional;1043559;2;3;3;2;2;3;2;5;2;1;5;1;1;4;2;1;3;2;3;1;1;1;0;0;0;0;48;4;0;1.774.581.994.520.930
31002979;F;4;Alto;45000000;Especializacion;CASADO;ANTIOQUIA;65;VISA;P;Nacional;25527843;3;2;3;3;2;5;0;1;8;39;0;1;10;1;0;0;0;0;0;0;0;0;0;0;0;0;75;12;0;16.049.956.916.000.900
9374498;M;5;Alto;45000000;Especializacion;CASADO;BOGOTA D.C.;60;VISA;Ninguno;Ninguno;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;15.488.831.226.673.800
36430089;F;6;Alto;45000000;Maestria;SOLTERO;BOGOTA D.C.;60;AMEX;I;Nacional;13733558;2;6;6;11;8;6;16;8;6;3;4;20;10;10;21;12;0;11;12;7;8;17;25;2;2;1;232;0;0;10.991.473.637.502.100
32124434;F;5;Alto;45000000;Maestria;CASADO;BOGOTA D.C.;59;AMEX;I;Nacional;16989585;2;3;6;6;9;3;8;8;12;9;1;2;0;7;12;0;1;13;7;11;4;5;14;5;31;28;205;0;0;10.044.343.244.314.600
1801056;F;4;Alto;45000000;Maestria;SOLTERO;BOGOTA D.C.;53;VISA;P;Nacional;6116065;2;1;4;4;5;3;1;6;3;3;6;4;4;1;7;1;1;5;8;4;1;2;1;1;1;2;79;0;0;0.842910308
21200026;M;6;Alto;45000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;19632992;2;1;3;1;2;1;1;3;1;2;1;0;1;2;0;1;1;2;0;5;1;0;0;1;1;1;32;0;0;0.779212993
28763007;F;5;Alto;45000000;Pregrado;CASADO;BOGOTA D.C.;48;AMEX;I;Nacional;33193257;2;1;1;3;5;5;1;1;4;1;7;2;2;2;2;10;5;3;3;4;2;7;7;3;4;2;87;0;0;11.210.919.150.652.100
19584862;F;4;Alto;45000000;Maestria;SOLTERO;BOGOTA D.C.;47;AMEX;I;Nacional;17184620;2;7;16;18;11;17;23;24;13;21;21;25;14;14;14;27;25;23;23;21;18;14;20;16;27;31;483;0;0;14.278.318.027.749.600
17874958;F;5;Alto;45000000;Especializacion;SOLTERO;ANTIOQUIA;47;MASTER;P;Nacional;8292653;3;1;11;5;5;0;3;4;1;0;3;2;11;10;6;8;0;2;0;0;0;0;0;0;0;0;72;8;0;0.580375653
21807481;M;6;Alto;45000000;Especializacion;SOLTERO;BOGOTA D.C.;47;VISA;P;Nacional;11945108;2;4;4;2;2;5;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;16;0;0.683925255
12496830;F;4;Alto;45000000;Especializacion;CASADO;VALLE DEL CAUCA;46;MASTER;P;Nacional;21376378;3;4;3;2;3;6;3;2;2;4;4;2;4;4;3;4;8;9;3;3;1;5;1;3;3;2;88;0;0;0.511981444
15448175;F;4;Alto;45000000;Maestria;CASADO;BOGOTA D.C.;46;AMEX;I;Nacional;35705972;2;3;5;5;5;2;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;18;0;13.411.678.136.195.300
32822429;M;4;Alto;45000000;Maestria;CASADO;BOGOTA D.C.;46;AMEX;I;Nacional;47115674;2;7;26;7;35;8;7;4;8;29;26;12;21;7;5;5;5;0;0;0;0;0;0;0;0;0;212;9;0;1.839.761.114.448.700
31430843;M;4;Alto;45000000;Maestria;SOLTERO;BOGOTA D.C.;43;AMEX;I;Nacional;11381634;2;1;3;2;3;3;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;0;0.709689288
32743492;M;4;Alto;45000000;Especializacion;CASADO;BOGOTA D.C.;42;VISA;P;Nacional;47566544;2;1;3;1;0;3;3;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;2;21;0;0;2.002.594.986.857.720
2245804;F;4;Alto;45000000;Maestria;CASADO;BOGOTA D.C.;42;AMEX;I;Nacional;19870852;2;2;3;3;1;5;7;8;18;1;0;0;1;2;4;0;0;0;0;1;0;0;2;1;0;1;60;0;0;0.61108945
39603094;M;4;Alto;45000000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Internacional;11241391;3;11;11;22;24;35;18;16;6;11;11;29;27;12;29;58;37;14;17;31;19;40;21;29;21;23;572;0;0;2.130.169.782.579.430
49273459;F;5;Alto;45000000;Especializacion;SOLTERO;BOGOTA D.C.;31;VISA;I;Nacional;24196519;2;13;1;1;8;12;9;24;41;23;23;6;5;5;7;2;1;2;3;0;2;1;2;8;0;0;199;2;0;11.840.319.398.591.500
11137218;M;4;Alto;45000000;Especializacion;SOLTERO;ANTIOQUIA;30;VISA;P;Internacional;20873222;3;14;35;16;23;25;32;6;0;4;7;2;0;0;2;0;0;15;4;0;0;0;0;0;0;0;185;7;0;11.780.850.080.271.100
36999982;M;6;Alto;45000000;Especializacion;SOLTERO;BOGOTA D.C.;29;VISA;P;Nacional;5388412;2;5;1;1;7;0;7;0;6;0;0;4;0;0;0;0;0;0;0;5;0;0;0;1;1;2;40;0;0;14.340.066.353.323.700
36803934;F;5;Alto;45000000;Pregrado;SOLTERO;BOGOTA D.C.;29;VISA;I;Nacional;24940334;2;6;8;11;6;26;12;11;7;8;10;7;12;7;7;15;18;16;4;6;18;16;15;8;24;15;293;0;0;14.396.218.289.566.700
41504907;F;5;Alto;45000000;Especializacion;SOLTERO;BOGOTA D.C.;28;VISA;P;Nacional;8267646;2;10;13;8;9;4;3;1;4;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;62;12;0;1.408.847.657.682.830
33067459;F;4;Alto;45000000;Especializacion;SOLTERO;ANTIOQUIA;27;MASTER;P;Nacional;21149772;3;7;10;1;6;4;7;10;20;26;11;13;13;15;1;6;3;4;5;5;2;10;13;8;1;21;222;0;0;1.412.473.729.488.280
25038665;M;5;Alto;43800000;Especializacion;CASADO;VALLE DEL CAUCA;53;MASTER;P;Nacional;18091013;3;1;10;20;16;14;13;17;15;18;13;30;20;22;14;15;11;18;16;20;7;11;19;17;8;0;365;1;0;10.536.962.190.937.200
29151677;F;4;Alto;43500000;Especializacion;CASADO;BOGOTA D.C.;65;VISA;P;Nacional;34844291;2;3;3;1;4;1;2;3;0;6;4;0;1;1;7;18;9;25;12;6;8;14;12;10;7;4;161;0;0;182.060.450.367.075
34632621;M;4;Alto;43500000;Especializacion;CASADO;BOGOTA D.C.;56;VISA;I;Nacional;14983385;2;3;18;12;6;9;3;4;14;10;13;5;7;21;19;4;7;18;9;3;1;6;6;1;1;1;201;0;0;0.780727751
15961256;F;4;Alto;43500000;Maestria;SOLTERO;BOGOTA D.C.;53;AMEX;I;Nacional;20349292;2;1;1;11;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;20;0;0.92366681
23926407;F;4;Alto;43500000;Especializacion;CASADO;BOGOTA D.C.;53;VISA;P;Nacional;16826424;2;10;22;12;23;15;22;19;30;4;2;11;49;40;46;51;3;24;8;6;8;2;2;4;4;23;440;0;0;134.346.448.388.799
24824774;M;5;Alto;43500000;Especializacion;SOLTERO;VALLE DEL CAUCA;52;AMEX;I;Nacional;10928227;3;9;9;14;8;25;12;25;15;9;9;27;15;19;16;22;14;27;4;4;1;14;7;11;2;4;322;0;0;0.880156518
37937318;F;4;Alto;43500000;Especializacion;CASADO;ANTIOQUIA;51;MASTER;P;Nacional;12124640;3;2;1;2;6;0;0;0;4;0;0;0;0;1;3;1;0;2;0;0;0;0;0;0;0;0;22;8;0;0.781218609
35315282;F;4;Alto;43500000;Pregrado;CASADO;BOGOTA D.C.;50;MASTER;I;Nacional;43930439;2;16;7;6;8;9;6;18;8;16;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;14;0;17.218.932.510.724.100
8078815;M;5;Alto;43500000;Especializacion;CASADO;BOGOTA D.C.;48;VISA;I;Nacional;31678709;2;4;5;4;0;8;32;15;30;27;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;134;13;0;0.982279377
30582375;F;4;Alto;43500000;Pregrado;CASADO;BOGOTA D.C.;46;VISA;I;Nacional;25435507;2;6;8;14;10;17;8;15;1;5;4;8;4;2;2;5;6;1;4;3;3;1;0;0;0;0;127;4;0;0.623537804
36485881;F;5;Alto;43500000;Pregrado;CASADO;BOGOTA D.C.;45;AMEX;I;Nacional;27014664;2;25;51;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;22;0;0.716638282
44477664;M;4;Alto;43500000;Maestria;CASADO;BOGOTA D.C.;44;AMEX;I;Nacional;4981659;2;5;4;6;2;2;2;9;3;6;1;2;3;3;2;1;4;1;5;4;3;3;6;3;2;4;86;0;0;0.684239236
11185649;M;6;Alto;43500000;Especializacion;CASADO;VALLE DEL CAUCA;41;AMEX;I;Nacional;18859402;3;14;8;12;6;2;5;3;13;9;15;11;11;7;20;10;9;5;4;4;5;7;18;6;0;0;204;2;0;0.424043806
29680746;M;6;Alto;43500000;Especializacion;CASADO;ANTIOQUIA;38;VISA;P;Internacional;13893867;3;5;6;6;4;3;5;5;3;2;3;12;8;2;1;2;0;1;0;0;0;0;0;0;0;0;68;8;0;0.703109495
10873632;F;6;Alto;43500000;Maestria;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;25825325;2;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;22;0;10.919.487.394.140.700
29334307;M;5;Alto;43500000;Especializacion;SOLTERO;ANTIOQUIA;37;VISA;P;Nacional;2580477;3;5;8;28;14;15;18;14;4;2;1;1;2;1;0;0;0;0;0;0;0;0;0;5;0;0;118;2;0;0.968756
15434818;M;5;Alto;43500000;Pregrado;CASADO;BOGOTA D.C.;34;VISA;I;Nacional;40569442;2;10;23;8;14;6;14;10;2;6;13;2;0;0;0;0;0;0;0;0;2;4;0;0;0;0;114;4;0;17.005.451.653.184.100
27860562;M;6;Alto;43500000;Especializacion;CASADO;ANTIOQUIA;32;MASTER;P;Nacional;20343287;3;1;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;22;0;12.064.299.292.181.700
36538472;M;4;Alto;43500000;Especializacion;SOLTERO;ANTIOQUIA;29;MASTER;P;Nacional;8046169;3;5;7;6;9;6;10;1;4;5;6;2;7;4;3;12;17;7;1;3;1;4;3;19;21;4;167;0;0;12.696.024.019.955.400
40442691;M;5;Alto;43500000;Pregrado;CASADO;BOGOTA D.C.;28;MASTER;I;Nacional;103503;2;9;4;2;1;2;1;5;1;1;5;4;3;3;0;2;0;1;1;16;20;0;0;0;1;0;82;1;0;15.785.522.475.427.100
40678789;M;5;Alto;43500000;Especializacion;SOLTERO;BOGOTA D.C.;28;VISA;P;Nacional;15080165;2;4;1;2;5;6;4;4;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;16;0;1.385.237.696.219.340
39235020;M;6;Alto;43500000;Especializacion;SOLTERO;VALLE DEL CAUCA;25;MASTER;I;Nacional;22739451;3;9;20;11;11;12;14;11;6;6;6;8;8;13;11;10;8;22;4;7;3;12;14;9;12;3;250;0;0;15.990.303.328.652.000
10858195;F;6;Alto;42000000;Maestria;SOLTERO;BOGOTA D.C.;69;AMEX;I;Nacional;12626087;2;5;1;1;1;4;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;22;4;0;18.410.097.390.959.400
3844002;F;4;Alto;42000000;Especializacion;CASADO;VALLE DEL CAUCA;66;MASTER;I;Nacional;21417224;3;8;15;5;10;8;5;3;3;0;0;0;0;7;24;13;20;3;26;2;1;13;4;10;21;1;202;0;0;15.455.760.435.731.000
6257489;F;5;Alto;42000000;Especializacion;CASADO;ANTIOQUIA;66;VISA;P;Internacional;21734700;3;7;2;5;8;7;8;8;7;9;7;5;4;4;5;7;4;14;3;11;24;20;7;10;9;6;201;0;0;1.549.541.791.920.800
31589390;M;6;Alto;42000000;Especializacion;CASADO;BOGOTA D.C.;65;VISA;P;Nacional;32511907;2;7;12;13;6;7;13;5;11;3;3;4;7;0;9;0;0;0;0;0;0;0;3;0;0;0;103;3;0;17.689.774.358.115.900
821693;F;5;Alto;42000000;Maestria;SOLTERO;BOGOTA D.C.;65;AMEX;I;Nacional;3468136;2;3;15;1;5;27;62;14;13;3;2;1;3;13;4;9;1;5;37;47;27;36;22;28;37;10;425;0;0;1.957.062.762.368.130
38745450;F;5;Alto;42000000;Maestria;CASADO;BOGOTA D.C.;57;VISA;P;Nacional;40037829;2;1;8;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;0;18.012.702.562.959.400
44263426;M;4;Alto;42000000;Pregrado;SOLTERO;BOGOTA D.C.;57;VISA;I;Nacional;10623031;2;4;4;9;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;0;1.093.505.082.277.400
36530478;M;4;Alto;42000000;Pregrado;CASADO;BOGOTA D.C.;55;AMEX;I;Nacional;11707954;2;2;4;9;2;17;6;6;4;4;3;5;2;3;6;0;1;4;2;0;0;0;2;3;3;3;91;0;0;0.795621199
9324538;M;6;Alto;42000000;Pregrado;CASADO;BOGOTA D.C.;54;VISA;I;Nacional;12070216;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;22;0;0.963706297
7324069;M;5;Alto;42000000;Especializacion;SOLTERO;ANTIOQUIA;53;MASTER;P;Nacional;8012850;3;2;6;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;14;0;0.970984511
19146884;F;5;Alto;42000000;Especializacion;CASADO;BOGOTA D.C.;52;VISA;I;Nacional;16616931;2;1;9;1;1;11;4;15;6;2;37;15;34;10;2;2;21;2;2;13;8;3;13;3;11;3;229;0;0;0.55554069
48414694;M;5;Alto;42000000;Especializacion;CASADO;ANTIOQUIA;50;MASTER;P;Nacional;16136371;3;3;4;5;3;8;4;3;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;15;0;0.643989639
49429335;F;6;Alto;42000000;Maestria;CASADO;BOGOTA D.C.;48;AMEX;I;Nacional;18268823;2;5;9;9;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;20;0;0.655022281
38876244;M;4;Alto;42000000;Pregrado;CASADO;BOGOTA D.C.;47;AMEX;I;Nacional;16466353;2;2;1;2;3;4;5;4;2;4;1;1;4;1;4;5;1;4;5;1;1;1;0;0;0;0;56;4;0;0.517859462
33875183;F;4;Alto;42000000;Maestria;SOLTERO;BOGOTA D.C.;44;VISA;P;Nacional;12804736;2;2;5;1;1;0;3;8;11;6;2;2;0;0;0;10;5;7;4;0;0;6;11;0;0;0;84;3;0;0.404823309
7845287;F;5;Alto;42000000;Maestria;CASADO;VALLE DEL CAUCA;44;AMEX;I;Nacional;29496734;2;18;19;4;8;8;4;7;9;11;8;7;9;8;6;15;10;20;14;21;32;3;10;4;0;0;255;2;0;0.911702312
21211955;F;4;Alto;42000000;Pregrado;CASADO;BOGOTA D.C.;43;VISA;I;Nacional;18568211;2;1;2;3;1;2;5;3;2;3;3;8;7;4;8;2;31;28;13;22;19;3;23;18;7;13;231;0;0;0.391682376
11168601;M;4;Alto;42000000;Maestria;UNION LIBRE;BOGOTA D.C.;42;AMEX;I;Nacional;15600477;2;2;4;3;2;8;4;3;5;4;8;13;1;0;2;2;1;1;2;4;4;7;10;3;3;27;123;0;0;0.321486463
23760682;F;6;Alto;42000000;Maestria;CASADO;VALLE DEL CAUCA;36;AMEX;I;Nacional;28853352;2;1;1;2;1;1;2;1;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;2;7;1;38;0;0;12.031.602.192.105.900
5715349;M;6;Alto;42000000;Especializacion;CASADO;BOGOTA D.C.;35;VISA;P;Nacional;46395137;2;20;39;21;21;23;31;18;34;23;16;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;261;13;0;19.825.968.754.953.700
34980589;F;5;Alto;42000000;Especializacion;CASADO;BOGOTA D.C.;35;VISA;I;Nacional;17782841;2;2;5;3;1;4;4;14;1;1;0;4;6;3;4;2;0;1;0;0;0;0;0;0;0;0;55;8;0;0.926013935
37677667;M;6;Alto;42000000;Especializacion;CASADO;ANTIOQUIA;34;VISA;P;Internacional;30315877;3;1;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;17;0;14.148.325.232.944.900
27608558;F;6;Alto;42000000;Maestria;SOLTERO;BOGOTA D.C.;34;VISA;P;Nacional;35190089;2;6;18;9;4;6;6;10;20;7;12;8;10;7;9;6;5;5;12;3;8;4;7;7;8;2;199;0;0;14.254.110.849.903.100
47430620;F;6;Alto;42000000;Especializacion;CASADO;ANTIOQUIA;31;VISA;P;Internacional;20122005;3;3;6;1;6;14;11;1;1;4;5;8;0;3;4;4;1;1;0;1;0;0;0;0;0;0;74;6;0;11.701.482.341.331.200
47171255;F;4;Alto;42000000;Especializacion;SOLTERO;ANTIOQUIA;31;VISA;P;Internacional;32818985;3;5;1;6;6;7;6;5;3;6;3;2;6;5;5;6;1;6;3;6;1;8;3;6;12;4;122;0;0;14.783.224.081.599.200
38123578;F;5;Alto;42000000;Especializacion;CASADO;VALLE DEL CAUCA;31;MASTER;P;Nacional;30429257;3;1;8;4;2;1;1;2;3;3;7;1;1;1;14;6;4;4;3;2;2;20;9;8;43;1;151;0;0;13.734.651.994.040.800
39424094;F;5;Alto;42000000;Pregrado;CASADO;BOGOTA D.C.;27;AMEX;I;Nacional;28988974;2;1;1;4;0;1;0;3;0;2;2;0;0;2;3;1;0;3;0;3;0;0;0;0;0;0;26;6;0;16.899.002.697.611.600
5151206;F;4;Alto;42000000;Especializacion;CASADO;ANTIOQUIA;26;VISA;P;Internacional;21904669;3;7;21;19;22;19;11;8;13;14;19;20;17;11;16;18;18;17;21;12;14;22;16;21;25;13;414;0;0;1.844.495.174.787.220
10092580;M;6;Alto;40800000;Especializacion;CASADO;ANTIOQUIA;50;MASTER;P;Nacional;1140060;3;1;2;1;0;0;2;0;0;0;0;0;3;1;0;2;0;0;0;0;0;1;2;1;2;1;19;0;0;10.776.722.337.802.700
5512674;F;5;Alto;40650000;Especializacion;SOLTERO;VALLE DEL CAUCA;58;MASTER;I;Nacional;19629726;3;2;30;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;34;11;0;11.277.078.814.537.500
35592551;F;6;Alto;40500000;Especializacion;SOLTERO;ANTIOQUIA;70;VISA;P;Internacional;14822865;3;4;5;4;5;1;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;18;0;18.903.890.562.078.200
48621672;M;4;Alto;40500000;Especializacion;CASADO;ANTIOQUIA;63;MASTER;P;Nacional;25597935;3;5;5;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;22;5;0;15.655.794.688.585.000
21611433;F;4;Alto;40500000;Pregrado;CASADO;BOGOTA D.C.;62;VISA;I;Nacional;13411956;2;2;4;2;0;1;1;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;20;13;0;13.781.774.833.968.400
9315810;M;6;Alto;40500000;Especializacion;CASADO;ANTIOQUIA;55;VISA;P;Internacional;12676555;3;10;19;11;6;11;19;3;15;12;30;33;24;50;0;0;1;0;0;0;0;0;0;0;0;0;244;9;0;0.787385073
6141316;F;5;Alto;40500000;Pregrado;CASADO;BOGOTA D.C.;54;VISA;P;Nacional;30215758;2;2;15;6;14;9;17;19;20;20;8;5;3;25;27;37;0;0;1;0;0;0;3;0;0;0;231;3;0;10.977.916.170.028.500
25581192;M;5;Alto;40500000;Especializacion;CASADO;ANTIOQUIA;48;VISA;P;Internacional;11696332;3;5;2;3;1;1;0;1;2;7;0;2;2;2;2;2;2;4;2;2;2;1;1;3;3;0;52;1;0;0.576802922
5269663;M;4;Alto;40500000;Maestria;SOLTERO;BOGOTA D.C.;47;AMEX;I;Nacional;22385949;2;2;8;2;4;2;1;2;1;1;5;2;2;1;1;2;0;0;0;0;0;0;0;0;0;0;36;10;0;0.738161286
20746285;F;5;Alto;40500000;Maestria;CASADO;BOGOTA D.C.;47;AMEX;I;Nacional;16639760;2;3;1;1;3;3;0;0;0;2;3;2;15;1;4;2;5;3;1;3;1;12;1;1;2;1;70;0;0;0.459442895
44789681;F;4;Alto;40500000;Especializacion;CASADO;VALLE DEL CAUCA;43;AMEX;I;Nacional;15936177;3;2;3;2;0;3;0;1;0;1;1;3;1;0;2;1;4;7;3;1;12;2;7;4;1;2;63;0;0;0.501859157
242317;F;5;Alto;40500000;Pregrado;CASADO;BOGOTA D.C.;43;VISA;I;Nacional;35521677;2;5;5;5;7;7;7;6;9;5;16;14;10;4;10;14;12;13;9;7;8;12;13;12;7;10;227;0;0;1.206.609.805.845.790
20929792;M;5;Alto;40500000;Pregrado;CASADO;BOGOTA D.C.;39;AMEX;I;Nacional;16848008;2;13;5;28;0;14;22;2;2;5;1;21;15;1;0;0;0;0;0;0;0;0;0;0;0;0;129;12;0;0.511459818
22855219;M;5;Alto;40500000;Pregrado;CASADO;BOGOTA D.C.;38;AMEX;I;Nacional;6696;2;1;2;1;4;4;1;2;1;1;2;7;1;2;10;8;3;4;6;3;4;3;4;2;5;5;86;0;0;10.776.559.677.957.400
17865904;M;6;Alto;40500000;Especializacion;CASADO;VALLE DEL CAUCA;38;MASTER;I;Nacional;1242511;3;9;10;3;2;0;4;4;2;6;2;4;0;0;4;0;0;0;3;5;2;5;9;7;9;6;96;0;0;10.083.155.210.698.000
16154572;M;5;Alto;40500000;Maestria;SOLTERO;VALLE DEL CAUCA;34;AMEX;I;Nacional;5193072;2;4;11;8;13;3;3;0;4;0;1;7;1;2;7;3;4;8;8;2;2;0;2;1;4;2;100;0;0;1.050.814.839.795.770
12247171;F;5;Alto;40500000;Maestria;CASADO;BOGOTA D.C.;34;VISA;P;Nacional;4786649;2;9;4;14;10;4;3;6;17;16;7;11;19;5;0;8;2;0;0;0;0;0;0;0;0;0;135;9;0;10.336.659.254.643.900
36140727;M;4;Alto;40500000;Pregrado;SOLTERO;BOGOTA D.C.;31;AMEX;I;Nacional;20716433;2;22;15;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;21;0;12.354.136.579.667.300
29406148;F;4;Alto;40500000;Especializacion;CASADO;BOGOTA D.C.;31;VISA;P;Nacional;18552354;2;9;11;22;17;17;6;11;10;7;7;10;15;11;12;12;7;5;2;24;11;8;11;17;7;5;274;0;0;11.782.309.568.712.600
26029896;M;5;Alto;40500000;Maestria;SOLTERO;BOGOTA D.C.;28;VISA;P;Nacional;15834117;2;1;3;1;0;0;1;0;1;3;0;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;26;12;0;1.419.846.284.952.230
36147110;M;5;Alto;40500000;Especializacion;SOLTERO;ANTIOQUIA;26;VISA;P;Internacional;12018531;3;18;9;2;0;2;0;0;0;16;6;3;12;0;0;0;0;0;7;14;8;31;15;6;4;0;153;1;0;1.432.909.041.611.510
20538022;F;4;Alto;39000000;Maestria;CASADO;BOGOTA D.C.;70;AMEX;I;Nacional;6288113;2;1;1;3;2;1;3;8;17;13;6;14;17;15;13;6;8;0;0;0;0;0;0;0;0;0;128;9;0;18.632.782.981.886.700
24799141;F;6;Alto;39000000;Pregrado;SOLTERO;BOGOTA D.C.;69;VISA;I;Nacional;12886441;2;1;2;1;3;7;7;3;0;0;3;3;5;3;5;2;1;3;3;0;1;1;3;0;2;0;59;1;0;1.787.333.665.695.520
40222173;F;5;Alto;39000000;Especializacion;CASADO;ANTIOQUIA;69;VISA;P;Internacional;35122639;3;2;1;1;4;0;1;4;2;7;2;4;17;4;7;7;14;2;0;2;0;3;7;3;5;5;104;0;0;20.901.230.650.153.800
7986338;M;6;Alto;39000000;Especializacion;SOLTERO;ANTIOQUIA;68;MASTER;P;Nacional;22090563;3;11;39;19;20;17;10;21;6;13;22;39;34;18;20;24;15;49;24;34;20;7;2;2;3;0;469;1;0;21.552.002.751.407.500
6967373;F;4;Alto;39000000;Especializacion;CASADO;ANTIOQUIA;68;VISA;P;Internacional;17032322;3;5;1;3;3;1;0;3;3;0;1;1;6;3;2;2;3;3;5;3;0;9;10;5;8;10;90;0;0;16.837.078.141.841.900
32696937;M;6;Alto;39000000;Especializacion;CASADO;ANTIOQUIA;62;VISA;P;Internacional;20313879;3;1;10;6;1;2;19;7;2;3;8;1;12;3;2;4;1;1;1;1;17;25;0;0;0;0;127;4;0;12.560.247.024.537.800
28472911;M;5;Alto;39000000;Especializacion;CASADO;ANTIOQUIA;62;VISA;P;Internacional;45377167;3;9;5;5;3;4;2;5;13;10;7;4;1;2;5;5;1;2;6;3;2;2;1;2;2;0;101;1;0;2.142.176.046.777.360
