Cliente_Id;Sexo;Estrato;Grupo_valor;Rango_ingresos_acum;Nivel_estudio;Estado_civil;Departamento;Edad;Franquicia;canal;origen;Monto_transado;Reclamos;cnt_trx_201706;cnt_trx_201707;cnt_trx_201708;cnt_trx_201709;cnt_trx_201710;cnt_trx_201711;cnt_trx_201712;cnt_trx_201801;cnt_trx_201802;cnt_trx_201803;cnt_trx_201804;cnt_trx_201805;cnt_trx_201806;cnt_trx_201807;cnt_trx_201808;cnt_trx_201809;cnt_trx_201810;cnt_trx_201811;cnt_trx_201812;cnt_trx_201901;cnt_trx_201902;cnt_trx_201903;cnt_trx_201904;cnt_trx_201905;cnt_trx_201906;Total_trx
22068722;F;6;Alto;36000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;21436723;3;6;8;4;2;8;3;5;0;3;8;1;2;2;4;1;1;3;1;0;0;0;0;0;0;0;62
7048676;F;4;Alto;36000000;Especializacion;SOLTERO;VALLE DEL CAUCA;51;MASTER;P;Nacional;2108791;3;1;4;4;3;1;6;3;2;2;8;3;11;12;23;6;6;2;6;4;2;10;7;2;3;2;133
20796592;F;5;Alto;33000000;Especializacion;CASADO;CALDAS;51;VISA;P;Internacional;23378753;3;1;5;3;4;1;2;2;1;2;1;0;2;0;2;0;2;6;0;0;0;4;0;5;1;3;47
18287446;F;4;Alto;31500000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;22435598;2;3;7;3;4;3;3;2;2;2;1;2;4;1;1;1;1;2;1;1;1;1;0;2;1;3;52
4338853;M;6;Alto;31500000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;104145;2;3;6;14;6;6;1;7;12;0;3;3;5;3;0;6;0;0;0;0;0;0;0;0;0;0;75
30431679;M;4;Alto;31500000;Pregrado;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;20707103;2;7;6;2;4;14;4;5;4;12;8;7;2;3;2;2;4;9;4;2;2;4;4;0;0;2;113
29385430;F;5;Alto;31500000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;14890162;3;6;2;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
30176474;F;6;Alto;30000000;Maestria;SOLTERO;VALLE DEL CAUCA;51;AMEX;I;Nacional;6965389;2;2;1;1;2;1;1;0;1;1;3;2;4;3;1;4;1;1;1;0;0;0;0;0;0;0;30
8785008;M;5;Alto;28500000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;9507360;2;5;11;2;0;1;0;0;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;25
27698568;F;4;Alto;28500000;Maestria;SOLTERO;BOGOTA D.C.;51;VISA;P;Nacional;6340001;2;3;3;5;7;4;3;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
42891069;F;6;Alto;27000000;Maestria;CASADO;BOGOTA D.C.;51;VISA;P;Nacional;38233462;2;1;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
9499603;F;4;Alto;25500000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;6945945;3;20;33;22;20;32;26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155
13649382;M;5;Alto;25500000;Pregrado;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;5772479;2;3;4;2;8;1;2;4;3;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
20000368;M;5;Alto;24000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;46182;3;9;10;2;4;25;18;8;16;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102
11475316;F;5;Alto;24000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;1377526;3;4;3;5;6;4;3;8;1;2;5;5;3;3;2;3;7;6;2;3;6;4;0;0;0;0;85
27263751;F;5;Alto;24000000;Especializacion;UNION LIBRE;BOGOTA D.C.;51;VISA;P;Nacional;6017466;2;30;30;21;26;33;23;31;20;31;26;22;22;13;37;26;40;17;7;28;22;16;18;22;7;11;579
28358757;M;4;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;127604;3;8;17;19;25;7;20;11;18;10;8;8;20;14;16;10;11;14;16;16;23;20;0;2;0;2;315
29487451;F;5;Alto;22500000;Especializacion;SOLTERO;VALLE DEL CAUCA;51;MASTER;I;Nacional;8325865;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
47876632;F;5;Alto;22500000;Maestria;SOLTERO;BOGOTA D.C.;51;VISA;P;Nacional;14930892;2;4;49;13;22;29;6;7;28;29;19;14;39;31;18;16;24;57;20;21;12;34;22;36;53;23;626
42139402;F;6;Alto;22500000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;37566948;3;2;2;1;1;1;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;17
17733234;M;4;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;5763127;3;4;5;2;4;2;2;7;0;0;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;34
8637534;M;6;Alto;21000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;14166180;3;18;8;6;17;4;6;14;13;9;9;10;4;4;1;1;3;1;3;3;1;1;1;4;6;3;150
48650567;M;6;Alto;21000000;Pregrado;CASADO;BOGOTA D.C.;51;VISA;I;Nacional;15879098;2;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
38215933;F;5;Alto;21000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;16265044;3;16;18;6;3;12;24;12;14;2;7;17;24;34;38;47;72;69;53;56;59;11;6;9;1;0;610
21001082;F;5;Alto;21000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;32913207;2;13;18;36;15;12;3;5;6;3;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;18;146
42083345;F;6;Alto;21000000;Especializacion;SOLTERO;ANTIOQUIA;51;MASTER;P;Nacional;6805912;3;7;9;15;13;13;7;11;28;14;29;21;29;25;17;20;12;27;10;20;26;18;25;26;15;27;464
7950774;M;6;Alto;20400000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;26462556;3;1;1;1;0;1;1;0;3;1;0;0;0;0;1;2;2;0;0;1;0;0;1;0;0;0;16
39859115;F;6;Alto;20100000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Nacional;6161897;3;1;2;3;2;2;3;1;4;1;1;1;1;1;2;1;1;1;0;0;0;0;0;0;0;0;28
26608660;M;6;Alto;19500000;Especializacion;CASADO;BOGOTA D.C.;51;VISA;I;Nacional;14277258;2;2;3;1;1;1;0;3;0;1;1;0;0;0;1;0;0;1;2;0;1;0;1;0;2;2;23
48996741;M;5;Alto;19500000;Pregrado;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;25712803;2;5;6;2;10;12;16;11;17;3;9;17;21;2;0;0;0;0;0;0;0;0;0;0;0;0;131
3780685;F;6;Alto;19500000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;14254251;3;1;6;3;2;1;2;2;4;2;4;3;8;22;18;3;10;4;12;10;13;9;12;21;12;16;200
484043;M;4;Alto;18000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;27261986;2;1;1;4;6;4;9;5;1;1;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;43
18826894;M;6;Alto;18000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;35976776;2;7;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;1;0;0;0;24
10464692;M;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;39521875;3;4;1;3;7;3;3;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
39150964;M;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;1265311;3;14;25;6;3;21;2;6;19;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;110
13215217;M;6;Alto;18000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;11301470;3;25;4;11;6;14;5;21;7;25;28;25;11;22;36;32;39;19;10;21;17;23;9;1;22;8;441
29431312;F;5;Alto;18000000;Maestria;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;13438937;2;9;14;4;6;14;6;3;8;10;12;10;10;11;2;6;6;13;4;5;2;9;10;6;4;7;191
40172009;F;5;Alto;18000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;I;Nacional;16708694;3;1;18;6;1;11;6;3;0;13;6;3;1;1;2;7;1;6;7;4;4;4;1;5;1;3;115
10716002;M;6;Alto;16500000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;174526;2;2;4;11;16;7;5;9;4;4;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;76
47977776;M;4;Alto;16500000;Especializacion;SOLTERO;BOGOTA D.C.;51;VISA;I;Nacional;8743658;2;1;27;12;11;3;7;14;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82
3496360;F;5;Alto;16500000;Pregrado;CASADO;BOGOTA D.C.;51;VISA;I;Nacional;22449981;2;2;5;5;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
19044333;F;6;Alto;15000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;1388555;2;57;38;53;39;65;58;81;9;7;4;1;1;8;1;0;0;0;0;0;0;0;0;0;0;0;422
7642326;M;4;Alto;15000000;Especializacion;SOLTERO;VALLE DEL CAUCA;51;MASTER;P;Nacional;5889251;3;7;28;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52
6207182;M;4;Alto;15000000;Maestria;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;10753176;2;1;10;10;3;2;2;13;11;0;1;0;0;1;5;4;3;0;0;0;0;1;3;1;1;0;72
28693185;F;5;Alto;15000000;Especializacion;SOLTERO;ANTIOQUIA;51;MASTER;P;Nacional;14338078;3;18;24;5;6;14;2;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81
8817554;F;6;Alto;13500000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;2814914;3;3;15;12;12;9;4;0;5;7;4;15;10;2;11;10;8;9;9;16;10;18;16;3;1;4;213
41029367;F;5;Alto;13500000;Pregrado;SOLTERO;BOGOTA D.C.;51;VISA;I;Nacional;4555274;2;5;1;5;2;5;1;11;2;0;8;6;3;9;3;4;0;2;5;16;4;4;6;7;0;1;110
43568510;F;4;Alto;13500000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;17691817;3;3;10;5;8;6;4;1;2;16;7;8;5;10;10;3;4;8;4;13;2;1;1;1;1;1;134
42456252;F;5;Alto;13500000;Especializacion;CASADO;BOGOTA D.C.;51;VISA;P;Nacional;30587685;2;3;1;1;0;4;1;2;0;1;2;0;2;0;0;1;0;1;0;2;0;1;0;3;1;5;31
14600523;M;4;Alto;12000000;Especializacion;CASADO;ANTIOQUIA;51;MASTER;P;Nacional;2273921;3;3;6;11;9;9;7;15;6;4;11;13;8;16;11;11;9;11;8;16;6;11;12;15;23;16;267
17078082;M;5;Alto;12000000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;4118260;2;1;3;7;1;5;4;3;4;2;8;0;4;1;4;2;3;0;0;0;0;0;0;0;0;0;52
29773305;F;5;Alto;12000000;Pregrado;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;6068907;2;1;3;1;0;0;0;0;1;0;0;2;0;2;0;1;4;7;3;0;0;0;0;0;0;0;25
16891740;F;4;Alto;12000000;Maestria;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;6636512;2;1;8;8;9;2;19;5;5;3;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73
33299927;F;6;Alto;12000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;I;Nacional;54515991;3;7;16;7;10;10;8;11;2;1;5;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;90
26592510;F;5;Alto;10800000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Nacional;35413998;3;4;4;1;1;2;4;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
23361000;M;5;Alto;10500000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;3047420;3;1;6;2;2;1;7;1;1;3;3;3;2;4;2;0;2;0;6;4;2;5;1;0;2;4;64
13302678;M;6;Alto;10500000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;10787805;3;1;2;3;2;6;16;17;11;6;1;8;10;9;5;8;7;18;13;8;8;7;9;5;9;5;194
8631212;M;5;Alto;9000000;Especializacion;CASADO;BOGOTA D.C.;51;VISA;P;Nacional;1380214;2;2;5;8;11;5;4;7;5;65;9;4;6;3;1;1;1;0;0;0;0;0;0;0;0;0;137
731601;M;5;Alto;9000000;Especializacion;CASADO;BOGOTA D.C.;51;VISA;I;Nacional;2645485;2;12;17;15;12;13;19;25;12;16;46;18;25;33;12;19;19;15;3;0;0;0;0;0;0;0;331
32568835;F;5;Alto;9000000;Maestria;CASADO;BOGOTA D.C.;51;VISA;P;Nacional;6427771;2;1;2;4;6;1;3;10;6;3;2;5;2;5;0;3;0;0;1;1;0;0;0;0;0;0;55
20974797;M;4;Alto;9000000;Especializacion;CASADO;BOGOTA D.C.;51;AMEX;P;Internacional;15127706;3;10;14;7;5;12;8;23;8;6;14;13;13;17;16;27;9;18;14;15;25;33;17;19;11;17;371
14709049;M;5;Alto;9000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Nacional;15209236;3;1;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
40067439;M;6;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;2515383;3;7;5;10;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
41628931;F;4;Alto;9000000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;5668580;3;5;5;6;6;13;15;7;8;14;24;43;33;1;1;1;1;1;2;1;1;1;1;3;3;3;199
44124924;F;4;Alto;9000000;Especializacion;SOLTERO;BOGOTA D.C.;51;VISA;P;Nacional;13011559;2;20;34;32;26;36;29;37;38;14;14;7;30;42;31;35;38;49;40;35;32;30;29;11;3;5;697
24136872;F;6;Alto;8700000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;2431373;3;1;2;1;1;2;2;3;3;1;4;1;4;3;5;10;0;0;0;0;0;0;0;0;0;0;43
15169356;M;4;Alto;8100000;Especializacion;UNION LIBRE;ANTIOQUIA;51;MASTER;P;Nacional;9387889;3;3;5;4;4;5;11;3;7;4;9;6;7;4;4;2;5;5;5;3;8;6;4;4;3;1;122
3009747;M;6;Alto;7500000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;7700570;3;4;7;7;6;10;7;11;9;4;9;9;2;7;4;8;7;12;8;11;4;10;2;7;10;3;178
28336489;F;6;Alto;7500000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;4870016;3;34;73;78;32;41;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301
4595587;M;6;Alto;7500000;Especializacion;SOLTERO;BOGOTA D.C.;51;VISA;I;Nacional;5348183;2;1;1;2;5;5;4;6;9;2;3;2;3;2;3;6;0;0;0;0;0;0;0;0;0;0;54
11888946;F;6;Alto;7500000;Especializacion;SOLTERO;BOGOTA D.C.;51;VISA;P;Nacional;6419436;2;2;1;2;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;10
48107775;M;6;Alto;7500000;Pregrado;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;9931962;2;3;1;2;5;2;2;2;1;6;5;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;36
7116336;M;4;Alto;7500000;Maestria;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;46782548;2;2;4;20;28;43;10;12;8;18;20;7;27;0;0;0;0;5;5;0;0;0;0;0;0;0;209
5628908;M;4;Alto;6600000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;22002805;3;1;3;2;2;2;1;2;0;1;0;1;1;3;2;0;1;0;0;1;9;0;0;0;0;0;32
22962052;F;6;Alto;6300000;Pregrado;SOLTERO;BOGOTA D.C.;51;AMEX;I;Nacional;7147206;2;10;10;14;16;12;21;10;10;4;8;18;12;3;3;1;1;8;3;0;0;0;0;0;0;0;164
23181388;M;6;Alto;6000000;Especializacion;CASADO;VALLE DEL CAUCA;51;MASTER;P;Nacional;3137115;3;6;1;9;3;0;0;2;5;0;1;1;4;0;2;7;13;24;22;21;20;11;10;18;14;7;201
3850425;F;5;Alto;6000000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;17503885;3;2;4;3;6;6;2;8;10;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;52
14154286;M;4;Alto;5850000;Maestria;CASADO;BOGOTA D.C.;51;VISA;P;Nacional;3143030;2;6;10;9;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
18649749;M;5;Alto;5400000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Nacional;3109880;3;4;3;4;3;1;1;2;1;1;3;1;3;1;0;0;0;0;0;0;0;1;0;0;0;3;32
125471;F;4;Alto;5400000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Nacional;14075376;3;21;13;9;10;7;9;13;10;12;14;14;17;17;18;6;19;13;13;16;14;15;5;18;15;19;337
15345338;M;5;Alto;5400000;Maestria;CASADO;BOGOTA D.C.;51;VISA;P;Nacional;21669812;2;1;28;31;22;4;0;0;0;0;0;8;14;27;13;2;0;4;0;0;0;0;0;0;0;0;154
18793492;F;6;Alto;5100000;Pregrado;CASADO;BOGOTA D.C.;51;AMEX;I;Nacional;2397596;2;1;11;32;37;21;14;39;21;17;24;20;32;44;11;7;13;13;24;13;14;0;0;0;0;0;408
8990600;M;4;Alto;4800000;Especializacion;CASADO;ANTIOQUIA;51;MASTER;P;Nacional;3898171;3;3;4;4;3;3;3;3;5;8;6;6;5;7;5;3;4;6;6;0;0;1;0;0;0;0;85
9844818;F;6;Alto;4500000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Nacional;3662473;3;1;3;1;4;1;0;0;1;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;16
41700017;F;6;Alto;4500000;Maestria;SOLTERO;BOGOTA D.C.;51;VISA;P;Nacional;3255785;2;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
24185242;F;4;Alto;4500000;Especializacion;SOLTERO;ANTIOQUIA;51;MASTER;P;Nacional;8181138;3;5;3;12;24;24;11;7;1;23;12;5;7;5;5;3;8;6;4;2;9;5;12;17;4;11;225
32769125;M;4;Alto;4200000;Especializacion;SOLTERO;ANTIOQUIA;51;VISA;P;Nacional;6914070;3;2;39;7;5;5;30;8;2;4;48;17;22;21;34;15;4;2;7;3;10;1;2;5;1;2;296
17045618;M;6;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;1697990;3;5;8;4;10;13;16;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
28374663;M;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Nacional;4004810;3;13;12;9;9;18;13;16;14;6;10;8;22;8;5;7;11;11;7;0;0;0;2;0;6;0;207
19030936;F;5;Alto;3600000;Especializacion;CASADO;VALLE DEL CAUCA;51;AMEX;I;Nacional;10718795;3;3;8;3;3;4;3;3;5;7;8;2;2;11;4;2;2;1;1;1;5;1;0;0;0;1;80
18317544;F;5;Alto;3600000;Especializacion;CASADO;ANTIOQUIA;51;VISA;P;Internacional;13687350;3;61;53;46;26;23;9;43;20;21;8;6;18;5;8;10;12;9;14;10;4;5;17;43;18;10;499
21303984;F;4;Medio;3300000;tecnico;DIVORCIADO;ANTIOQUIA;51;VISA;P;Internacional;2186485;3;16;16;19;4;6;9;29;27;31;35;37;49;33;41;50;30;25;10;15;18;14;12;22;27;31;606
20368341;F;4;Medio;3000000;Tecnologo;CASADO;SANTANDER;51;MASTER;P;Internacional;2825567;3;1;16;6;0;1;4;3;10;19;12;8;13;7;21;9;28;15;15;14;8;19;13;11;5;21;279
38348603;F;4;Medio;3000000;Especializacion;CASADO;VALLE DEL CAUCA;51;VISA;I;Nacional;11343799;3;6;2;8;0;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21
25584088;M;4;Medio;3000000;tecnico;CASADO;ANTIOQUIA;51;VISA;P;Nacional;55347;3;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13
30204227;F;4;Medio;3000000;tecnico;SOLTERO;ANTIOQUIA;51;VISA;P;Internacional;5268200;3;1;2;2;1;3;2;1;1;2;1;2;1;1;2;1;3;6;1;2;1;12;3;2;3;1;57
17800894;F;4;Medio;3000000;Especializacion;SOLTERO;BOGOTA D.C.;51;VISA;I;Nacional;7164237;2;2;3;22;49;0;0;0;4;0;0;0;0;3;0;4;1;0;1;0;0;0;0;0;0;0;89
49002491;M;5;Alto;60000000;Especializacion;CASADO;BOGOTA D.C.;50;VISA;I;Nacional;20681874;2;12;20;6;0;0;2;2;1;1;2;11;14;19;20;31;32;18;14;14;18;24;27;15;46;15;364
4553417;M;6;Alto;54000000;Especializacion;CASADO;ANTIOQUIA;50;VISA;P;Nacional;45573608;3;8;23;3;14;16;11;16;9;33;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;136
1204388;F;6;Alto;49500000;Especializacion;CASADO;BOGOTA D.C.;50;VISA;P;Nacional;24529277;2;1;5;7;5;2;3;2;6;3;8;10;5;1;3;6;4;2;2;2;3;2;4;10;12;10;118
22505640;M;6;Alto;46500000;Maestria;CASADO;BOGOTA D.C.;50;AMEX;I;Nacional;318459;2;8;6;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
35315282;F;4;Alto;43500000;Pregrado;CASADO;BOGOTA D.C.;50;MASTER;I;Nacional;43930439;2;16;7;6;8;9;6;18;8;16;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97
48414694;M;5;Alto;42000000;Especializacion;CASADO;ANTIOQUIA;50;MASTER;P;Nacional;16136371;3;3;4;5;3;8;4;3;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
10092580;M;6;Alto;40800000;Especializacion;CASADO;ANTIOQUIA;50;MASTER;P;Nacional;1140060;3;1;2;1;0;0;2;0;0;0;0;0;3;1;0;2;0;0;0;0;0;1;2;1;2;1;19
12570139;M;5;Alto;37500000;Maestria;DIVORCIADO;BOGOTA D.C.;50;AMEX;I;Nacional;4534220;2;1;7;12;11;16;12;15;11;13;18;11;16;10;2;9;9;14;9;9;8;3;4;7;4;7;238
28235549;M;4;Alto;37500000;Especializacion;SOLTERO;BOGOTA D.C.;50;VISA;P;Nacional;2919488;2;3;1;4;2;3;3;5;7;7;4;1;2;3;9;3;5;4;2;0;1;3;0;0;4;0;76
28547036;M;6;Alto;36000000;Especializacion;CASADO;ANTIOQUIA;50;MASTER;P;Nacional;589695;3;2;8;3;1;1;3;1;2;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
9086646;M;4;Alto;36000000;Maestria;CASADO;BOGOTA D.C.;50;AMEX;I;Nacional;46104608;2;3;1;6;2;0;2;5;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;26
28060219;M;4;Alto;34500000;Maestria;SOLTERO;BOGOTA D.C.;50;AMEX;I;Nacional;11292484;2;1;3;1;0;0;4;7;7;2;0;0;0;1;0;2;6;22;4;2;1;4;7;9;18;15;116
45600709;F;6;Alto;34500000;Pregrado;SOLTERO;BOGOTA D.C.;50;AMEX;I;Nacional;13370563;2;3;1;9;0;2;2;10;8;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;38
514488;F;5;Alto;34500000;Maestria;SOLTERO;BOGOTA D.C.;50;AMEX;I;Nacional;14131226;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
5655397;M;6;Alto;34500000;Especializacion;CASADO;ANTIOQUIA;50;MASTER;P;Nacional;42474050;3;1;3;8;19;16;4;2;4;3;4;3;4;3;1;0;5;2;1;1;1;0;0;0;0;0;85
27367118;M;6;Alto;33000000;Especializacion;CASADO;ANTIOQUIA;50;VISA;P;Internacional;10294764;3;6;1;1;1;6;2;4;2;1;3;1;3;1;2;3;4;1;0;0;0;0;0;0;0;0;42
33184080;M;5;Alto;33000000;Pregrado;CASADO;BOGOTA D.C.;50;VISA;I;Nacional;14040866;2;1;2;1;1;1;4;4;6;2;2;3;4;3;4;13;8;4;4;6;7;5;1;9;13;6;114
42594754;F;6;Alto;33000000;Pregrado;CASADO;BOGOTA D.C.;50;VISA;I;Nacional;32038843;2;2;5;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
3539346;F;5;Alto;33000000;Maestria;CASADO;BOGOTA D.C.;50;AMEX;I;Nacional;39038614;2;18;20;13;11;15;12;22;13;7;15;12;15;12;11;8;17;16;18;12;4;0;0;0;0;0;271
42283267;F;5;Alto;31500000;Especializacion;CASADO;BOGOTA D.C.;50;VISA;I;Nacional;32393038;2;14;32;15;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91
11446278;F;4;Alto;31500000;Maestria;CASADO;BOGOTA D.C.;50;AMEX;I;Nacional;21631547;2;11;27;20;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69
14879811;F;4;Alto;31500000;Maestria;CASADO;BOGOTA D.C.;50;AMEX;I;Nacional;30751137;2;3;13;3;9;10;1;33;17;15;7;21;5;11;17;14;13;25;19;20;6;12;7;6;25;8;320
5329636;F;6;Alto;30000000;Maestria;CASADO;BOGOTA D.C.;50;AMEX;I;Nacional;1681000;2;3;1;9;2;1;4;1;1;1;3;4;4;5;3;1;1;3;3;1;1;2;2;4;5;5;70
48711886;M;5;Alto;30000000;Especializacion;SOLTERO;VALLE DEL CAUCA;50;MASTER;P;Nacional;2567945;3;4;7;4;4;1;3;4;1;0;3;3;4;0;4;3;15;9;5;6;7;2;7;1;2;3;102
3323314;F;6;Alto;30000000;Maestria;SOLTERO;BOGOTA D.C.;50;AMEX;I;Nacional;8378016;2;5;39;26;24;16;20;36;29;29;15;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;261
10593732;F;6;Alto;30000000;Pregrado;CASADO;BOGOTA D.C.;50;VISA;I;Nacional;19087336;2;2;10;9;12;2;1;1;10;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54
40599036;F;4;Alto;28500000;Maestria;SOLTERO;BOGOTA D.C.;50;AMEX;I;Nacional;5097911;2;2;4;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
